userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2023-11-19 09:27:40,baru aja update tapi mau login cuma muter2 doang,aja update login muter2 doang,negatif,negatif,negatif
Pengguna Google,2023-11-19 07:53:20,Malah susah dan gk bisa login Masih ada bug,susah gk login bug,negatif,negatif,negatif
Pengguna Google,2023-11-19 06:07:11,Sehabis di update kenapa jadi tidak bisa login? Untuk versi Web nya bisa login..,habis update login versi web nya login,positif,negatif,negatif
Pengguna Google,2023-11-19 05:32:39,Gaka da kejelasan,gaka da jelas,negatif,negatif,negatif
Pengguna Google,2023-11-19 05:19:27,"Udah melamar banyak di aplikasi ini sih, namun kebanyakan nda ada kabar apa2 dri perusahaan, malahan tau2 statusnya lowongan kerja udah di tutup, dan tidak menerima kerja lagi.",udah lamar aplikasi sih banyak nda kabar apa2 dri usaha tau2 status lowong kerja udah tutup terima kerja,negatif,negatif,negatif
Pengguna Google,2023-11-18 20:40:34,Masih banyak loker penipuan kok bisa masuk aplikasi,loker tipu masuk aplikasi,negatif,negatif,negatif
Pengguna Google,2023-11-18 20:30:02,aplikasi ya sangat membantu,aplikasi ya bantu,positif,positif,positif
Pengguna Google,2023-11-18 15:26:08,Aplikasi tidak dapat digunakan😭,aplikasi,negatif,positif,negatif
Pengguna Google,2023-11-18 14:28:23,Mudah untuk mencari lowongan pekerjaan melalui jobstreet,mudah cari lowong kerja jobstreet,positif,positif,positif
Pengguna Google,2023-11-18 13:55:46,Sangat bermanfaat,manfaat,positif,positif,positif
Pengguna Google,2023-11-18 13:21:15,Udah lama Bug nga bisa dibuka (maaf ngasih bintang 1) sebenarnya bagus aplikasi jobstreet rekomen buat yang lagi cari kerja,udah bug nga buka maaf ngasih bintang 1 bagus aplikasi jobstreet rekomen cari kerja,negatif,negatif,negatif
Pengguna Google,2023-11-18 12:55:08,Sangat Membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-18 12:04:59,"hampir 2 tahun menggunakan aplikasi ini,sudah puluhan loker yang di apply tapi status hanya diterima saja sampai loker sudah berakhir.Apa benar aplikasi menyampaikan CV kita pada pihak perusahaan? entahlah...tidak ada kejelasan didalamnya,yang pasti setiap apply selalu aja terulang begitu dan begitu lagi.Jadi mulai ragu dengan aplikasi ini",2 aplikasi inisudah puluh loker apply status terima loker berakhirapa aplikasi cv usaha entahlahtidak jelas didalamnyayang apply aja ulang lagijadi ragu aplikasi,negatif,negatif,negatif
Pengguna Google,2023-11-18 11:38:06,Sangat membantu dalam pemcari kerja dalam mencari pekerjaan.,bantu pemcari kerja cari kerja,positif,positif,positif
Pengguna Google,2023-11-18 11:18:08,"Maaf mau tanya di aplikasi saya ada tulisan 18 november aplikasi ini tidak tersedia, bisa tolong di jelaskan maksudnya apa ya?",maaf aplikasi tulis 18 november aplikasi sedia tolong maksud ya,positif,negatif,positif
Pengguna Google,2023-11-18 10:40:43,Nice,nice,positif,positif,positif
Pengguna Google,2023-11-18 10:13:57,"Aplikasi untuk mencari kerja yang sangat mudah, dengan applay lowongan saja, tidak harus melamar via email",aplikasi cari kerja mudah applay lowong lamar via email,positif,positif,positif
Pengguna Google,2023-11-18 09:55:52,goodjob,goodjob,positif,positif,positif
Pengguna Google,2023-11-18 06:16:05,"lebih mudah dalam mencari lowongan pekerjaan, semoga bermanfaat dan berkah",mudah cari lowong kerja moga manfaat berkah,positif,positif,positif
Pengguna Google,2023-11-18 05:54:17,Keren,keren,positif,positif,positif
Pengguna Google,2023-11-18 01:32:07,Untuk saat ini saya kasih 1 bintang dulu nanti kalau ada panggilan kerja baru saya tambah lagi bintangnya,kasih 1 bintang panggil kerja bintang,negatif,positif,negatif
Pengguna Google,2023-11-17 20:49:30,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-17 20:41:04,Susah menemukan yang kita cari,susah temu cari,negatif,positif,negatif
Pengguna Google,2023-11-17 20:40:51,"Jobstreet bagi saya sangat bagus, karena mempermudah para pencari pekerjaan 🌻",jobstreet bagus mudah cari kerja,positif,positif,positif
Pengguna Google,2023-11-17 20:32:44,ok,ok,positif,positif,positif
Pengguna Google,2023-11-17 19:18:40,Simple penggunaannya,simple guna,positif,positif,positif
Pengguna Google,2023-11-17 18:16:45,Sangat membantu mencari pekerjaan.,bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-17 18:01:45,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-17 16:24:51,Semoga berkas yg di kirim di terima dalam nama Tuhan Yesus Amin,moga berkas yg kirim terima nama tuhan yesus amin,positif,positif,positif
Pengguna Google,2023-11-17 14:11:37,Kenapa muncul kalimat Aplikasi tidak tersedia pada saat tanggal 18 november 2023,muncul kalimat aplikasi sedia tanggal 18 november 2023,negatif,negatif,negatif
Pengguna Google,2023-11-17 13:51:24,Sangat membantu banyak loker terupdate setiap hari,bantu loker terupdate,positif,positif,positif
Pengguna Google,2023-11-17 11:28:11,Good aplikasi,good aplikasi,positif,positif,positif
Pengguna Google,2023-11-17 11:21:10,Sangat menyenangkan,senang,positif,positif,positif
Pengguna Google,2023-11-17 10:59:51,"membantu dalam mencari pekerjaan, tinggal isi data",bantu cari kerja tinggal isi data,positif,positif,positif
Pengguna Google,2023-11-17 09:54:56,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-17 09:04:27,Mudah mudahan ada rezekinya di sini,mudah mudah rezeki,positif,positif,positif
Pengguna Google,2023-11-17 08:14:08,👍👍,,positif,positif,positif
Pengguna Google,2023-11-17 07:39:08,"Bagus, interaktif, mudah, gak dibet, sangat membantu Nanti saya kasih full kalo diterima kerjanya",bagus interaktif mudah gak bet bantu kasih full kalo terima kerja,positif,positif,positif
Pengguna Google,2023-11-17 06:29:23,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-17 02:53:32,Okee,okee,positif,positif,positif
Pengguna Google,2023-11-16 23:20:09,"Bagus ,,semoga lebih ditingkatkan lagi",bagus moga tingkat,positif,positif,positif
Pengguna Google,2023-11-16 22:52:43,Sangat mudah dipahami,mudah paham,positif,positif,positif
Pengguna Google,2023-11-16 22:28:19,Yuk mulai cari kerja,yuk cari kerja,positif,positif,positif
Pengguna Google,2023-11-16 18:47:15,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-16 16:28:56,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-16 16:09:09,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-16 14:57:49,"Banyak lowongan yg menarik, semoga bisa di Terima kerja 💪",lowong yg tarik moga terima kerja,positif,positif,positif
Pengguna Google,2023-11-16 14:47:37,"Melamar Pekerjaan menjadi menyenangkan, mudah, dan nyaman.",lamar kerja senang mudah nyaman,positif,positif,positif
Pengguna Google,2023-11-16 14:40:48,Good Application,good application,positif,positif,positif
Pengguna Google,2023-11-16 14:15:15,Aplikasi yang bagus buat mencari informasi tentang pekerjaan,aplikasi bagus cari informasi kerja,positif,positif,positif
Pengguna Google,2023-11-16 14:12:56,bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-16 13:17:55,Aplikasi ini yang sangat membantu dalam mencari kerja berbagai lowongan yang ada,aplikasi bantu cari kerja lowong,positif,positif,positif
Pengguna Google,2023-11-16 13:08:35,Good,good,positif,positif,positif
Pengguna Google,2023-11-16 12:53:48,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-16 12:49:55,kereen,kereen,positif,positif,positif
Pengguna Google,2023-11-16 11:50:36,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-16 11:37:39,"lamaran yang udah kadaluarsa masih ada, jadi setiap mau ngecek/ngirim cv selalu ""lamaran sudah ditutup"", tapi masih ada dihome.",lamar udah kadaluarsa ngecekngirim cv lamar tutup dihome,negatif,negatif,negatif
Pengguna Google,2023-11-16 11:28:50,Sangat Membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-16 10:59:34,"Sangat membantu, dan sangat mudah",bantu mudah,positif,positif,positif
Pengguna Google,2023-11-16 10:21:29,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-16 09:44:48,Cukup membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-16 09:38:08,Aplikasi yg bermanfaat,aplikasi yg manfaat,positif,positif,positif
Pengguna Google,2023-11-16 08:50:45,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-16 07:58:39,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-16 06:26:37,"Bagus, dan seluruh profil perusahaan dijelaskan",bagus profil usaha,positif,positif,positif
Pengguna Google,2023-11-16 06:05:03,Masih belum terbukti dapat panggilan,bukti panggil,positif,negatif,positif
Pengguna Google,2023-11-16 05:46:29,Tambah bagus dan sekarang semakin dipermudah naruh dokumenya,bagus mudah naruh dokumenya,positif,positif,positif
Pengguna Google,2023-11-15 22:48:12,Goood job,goood job,positif,positif,positif
Pengguna Google,2023-11-15 22:05:29,"Semenjak update terbaru auto sign out account dan tidak bisa login kembali, kalau coba via webnya bisa",semenjak update baru auto sign out account login coba via webnya,negatif,negatif,negatif
Pengguna Google,2023-11-15 21:40:43,Apk oke,apk oke,positif,positif,positif
Pengguna Google,2023-11-15 21:01:20,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-15 19:29:35,Please add a search bar on application history.,please add a search bar on application history,positif,positif,positif
Pengguna Google,2023-11-15 18:54:11,Sangat bermanfaat,manfaat,positif,positif,positif
Pengguna Google,2023-11-15 18:14:02,Sangat puas,puas,positif,positif,positif
Pengguna Google,2023-11-15 17:43:03,"Aplikasi bagus ,tapi sayang banyak di gunakan orang2 pinter untuk nipu yang baru lulus kerja .jadi hati2 aja",aplikasi bagus sayang orang2 pinter nipu lulus kerja hati2 aja,positif,positif,positif
Pengguna Google,2023-11-15 16:46:20,Muncul tulisan 18 nov aplikasi tidak tersedia. Apa jobstreet mau di tutup atau gimana yaa?,muncul tulis 18 nov aplikasi sedia jobstreet tutup gimana yaa,positif,negatif,positif
Pengguna Google,2023-11-15 16:07:26,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-15 16:04:18,Good👍,good,positif,positif,positif
Pengguna Google,2023-11-15 15:29:39,Baik,,positif,positif,positif
Pengguna Google,2023-11-15 14:39:16,Banyak lowongan kerja fiktif,lowong kerja fiktif,negatif,negatif,negatif
Pengguna Google,2023-11-15 14:18:48,user experience nya bikin nyaman,user experience nya bikin nyaman,positif,positif,positif
Pengguna Google,2023-11-15 13:06:02,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-15 12:59:14,bagus recommended,bagus recommended,positif,positif,positif
Pengguna Google,2023-11-15 12:46:49,apk yang mudah buat mencari pekerjaan,apk mudah cari kerja,positif,positif,positif
Pengguna Google,2023-11-15 12:17:30,lebih dimaksimalkan,maksimal,negatif,negatif,negatif
Pengguna Google,2023-11-15 12:14:44,"Memudahkan saya dalam mencari pekerjaan, terima kasih",mudah cari kerja terima kasih,positif,positif,positif
Pengguna Google,2023-11-15 12:05:22,Mudahh sekali,mudahh,positif,positif,positif
Pengguna Google,2023-11-15 12:01:06,oke,oke,positif,positif,positif
Pengguna Google,2023-11-15 11:48:07,Luar biasa membantu...,bantu,positif,positif,positif
Pengguna Google,2023-11-15 11:40:18,Sukses selalu dgn cari loker dr jobStreet,sukses dgn cari loker dr jobstreet,positif,positif,positif
Pengguna Google,2023-11-15 11:17:40,Cukup mudah untuk mencari pekerjaan,mudah cari kerja,positif,positif,positif
Pengguna Google,2023-11-15 11:12:35,Terbaik membantu,baik bantu,positif,positif,positif
Pengguna Google,2023-11-15 10:16:39,bantu cari kerja lulusan smk,bantu cari kerja lulus smk,positif,positif,positif
Pengguna Google,2023-11-15 10:00:20,Sangat membantu untuk mencari kerja,bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-15 09:29:27,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-15 08:16:20,sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-15 04:26:19,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-14 22:55:07,Good aplication,good aplication,positif,positif,positif
Pengguna Google,2023-11-14 22:40:42,Ok sangat membantu,ok bantu,positif,positif,positif
Pengguna Google,2023-11-14 22:03:36,Lumayan bagus menyediakan impormasi lokernya tapi ga pernah dipanggil apa yang salah yshhhy,lumayan bagus sedia impormasi lokernya ga panggil salah yshhhy,positif,positif,positif
Pengguna Google,2023-11-14 20:55:11,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-14 20:39:22,Okokok,okokok,positif,positif,positif
Pengguna Google,2023-11-14 20:31:23,Dari sekian ratusan bahkan lamaran di aplikasi ini tidak ada satupun yang dapat panggilan...sumpah nih aplikasi jancuuuk jaran yg bikin.,sekian ratus lamar aplikasi satu panggilansumpah nih aplikasi jancuuuk jaran yg bikin,negatif,negatif,negatif
Pengguna Google,2023-11-14 20:27:33,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-14 20:12:05,Sangat keren,keren,positif,positif,positif
Pengguna Google,2023-11-14 20:00:04,Keren,keren,positif,positif,positif
Pengguna Google,2023-11-14 17:52:53,Oke,oke,positif,positif,positif
Pengguna Google,2023-11-14 16:40:21,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-14 16:27:46,Sangat bagus dan lengkap,bagus lengkap,positif,positif,positif
Pengguna Google,2023-11-14 16:25:44,Cepat dan mudah digunakan dan banyak respon,cepat mudah respon,positif,positif,positif
Pengguna Google,2023-11-14 15:25:43,Semoga membantu,moga bantu,positif,positif,positif
Pengguna Google,2023-11-14 15:13:36,Terima Kasih Jobstreet Paten,terima kasih jobstreet paten,positif,positif,positif
Pengguna Google,2023-11-14 14:12:06,Sangat informatif dan terpercaya,informatif percaya,positif,positif,positif
Pengguna Google,2023-11-14 13:54:51,Joss mantab...membantu saya dalam mendapatkan pekerjaan,joss mantabmembantu kerja,positif,positif,positif
Pengguna Google,2023-11-14 13:08:47,Aplikasi eror massa udah jutaan saya kirim lamaran belum ada panggilan kerja,aplikasi eror massa udah juta kirim lamar panggil kerja,negatif,negatif,negatif
Pengguna Google,2023-11-14 12:23:05,membantu para pengangguran untuk mencari kerjaan,bantu anggur cari kerja,positif,positif,positif
Pengguna Google,2023-11-14 12:16:14,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-14 11:50:31,Alhamdulillah sae,alhamdulillah sae,positif,positif,positif
Pengguna Google,2023-11-14 11:41:18,Aplikasi ok,aplikasi ok,positif,positif,positif
Pengguna Google,2023-11-14 11:39:05,Bermanpaat,bermanpaat,positif,positif,positif
Pengguna Google,2023-11-14 11:37:53,Muda2han dapat tawaran kerja yang baik,muda2han tawar kerja,positif,positif,positif
Pengguna Google,2023-11-14 11:37:35,Bagus untuk para pencari kerja,bagus cari kerja,positif,positif,positif
Pengguna Google,2023-11-14 11:30:08,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-14 11:04:50,Aplikasi eror,aplikasi eror,negatif,negatif,negatif
Pengguna Google,2023-11-14 10:15:57,goo banget mudah dimengerti,goo banget mudah erti,positif,positif,positif
Pengguna Google,2023-11-14 09:57:37,bagus sangat membantu,bagus bantu,positif,positif,positif
Pengguna Google,2023-11-14 09:35:03,"sangat membantu & memudahkan untuk orang"" mencari pekerjaan.",bantu mudah orang cari kerja,positif,positif,positif
Pengguna Google,2023-11-14 09:24:44,Mantab 😁,mantab,positif,positif,positif
Pengguna Google,2023-11-14 08:54:17,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-14 08:44:34,Very good,very good,positif,positif,positif
Pengguna Google,2023-11-13 21:58:19,Sangat Membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-13 21:02:05,job street selalu memberikan saran pekerjaan yang sasuai dengan bidang yang saya dalami saat ini,job street saran kerja sasuai bidang dalam,positif,positif,positif
Pengguna Google,2023-11-13 20:35:05,Membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-13 19:27:37,Saya mendapat panggilan interview hari ini,panggil interview,positif,negatif,negatif
Pengguna Google,2023-11-13 18:56:05,"Alhamdulillah sejak saya download aplikasi jobstreet ada panggilan di beberapa perusahaan, terimakasih jobstreet",alhamdulillah download aplikasi jobstreet panggil usaha terimakasih jobstreet,positif,positif,positif
Pengguna Google,2023-11-13 18:37:31,Kenapa ga bisa ubah profil ya? Mau ganti email kok susah banget sih Tolong Diperbaiki yaa!!,ga ubah profil ya ganti email susah banget sih tolong baik yaa,positif,negatif,positif
Pengguna Google,2023-11-13 16:38:03,Goods aplication..mantabss,goods aplicationmantabss,positif,positif,positif
Pengguna Google,2023-11-13 15:00:32,"Sorry bintang 1 . Kalo lowongan bisa di saring apa engga ya? Ngelamar di sini selalu dapet yang ruko pinggir jalan . Tolong di saring kasian yang anak baru lulus blom berpengalaman , udah seneng dipanggil kerja , buang bensin , buang waktu , pas sampe sana di pintain uang (penipuan)",sorry bintang 1 kalo lowong saring engga ya ngelamar dapet ruko pinggir jalan tolong saring kasi anak lulus blom alam udah neng panggil kerja buang bensin buang pas sampe pintain uang tipu,negatif,negatif,negatif
Pengguna Google,2023-11-13 13:51:05,Good,good,positif,positif,positif
Pengguna Google,2023-11-13 13:36:59,Keren,keren,positif,positif,positif
Pengguna Google,2023-11-13 13:19:12,Aplikasi tidak tersedia mksdnya bgaiman ya?,aplikasi sedia mksdnya bgaiman ya,negatif,negatif,negatif
Pengguna Google,2023-11-13 12:40:13,Good,good,positif,positif,positif
Pengguna Google,2023-11-13 12:28:13,"Sengaja bikin bintang 1 biar bug nya cepet dibenerin. untuk penggunaan aplikasi di smartphone baik OS maupun android sering terjadi bug, dimana saat kita sedang menscroll riwayat lamaran itu jadi ngescroll sendiri dan ini sangat menjengkelkan saya pribadi, tapi untuk aplikasinya sendiri sih bagus, untuk developer nya tolong diperbaiki ya, terimakasih.",sengaja bikin bintang 1 biar bug nya cepet dibenerin guna aplikasi smartphone os android bug mana menscroll riwayat lamar ngescroll jengkel pribadi aplikasi sih bagus developer nya tolong baik ya terimakasih,negatif,negatif,negatif
Pengguna Google,2023-11-13 12:23:03,sangat membantu mencari info lowongan kerja,bantu cari info lowong kerja,positif,positif,positif
Pengguna Google,2023-11-13 12:12:43,"Ini sebenarnya kandidat yg di cari perusahaan yg bagaimana?? Semua yg saya apply langsung di anggap tidak cocok, padahal sesuai pengalaman yg ada. Panggil dulu kek interview, ngobrol",kandidat yg cari usaha yg yg apply langsung anggap cocok sesuai alam yg panggil kek interview ngobrol,negatif,negatif,negatif
Pengguna Google,2023-11-13 11:23:18,Terbaik ..memang,baik,positif,positif,positif
Pengguna Google,2023-11-13 11:18:02,Cukup membantu untuk para pencari kerja,bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-13 10:55:25,Good,good,positif,positif,positif
Pengguna Google,2023-11-13 10:54:02,Sangat mudah untuk mencari berbagai jenis pekerjaan sesuai dengan keahlian,mudah cari jenis kerja sesuai ahli,positif,positif,positif
Pengguna Google,2023-11-13 10:47:31,Rekomendaai,rekomendaai,positif,positif,positif
Pengguna Google,2023-11-13 10:36:46,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-13 09:47:18,sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-13 07:16:22,Berikan selalu yang terbaik,baik,positif,positif,positif
Pengguna Google,2023-11-13 05:48:33,Semoga berhasil menemukan pekerjaan di sini😇,moga hasil temu kerja,positif,positif,positif
Pengguna Google,2023-11-13 03:08:48,"Saya kasih bintang 1 dulu yaa... Nanti kalau sudah pasti diterima kerja, saya kasih bintang 5 😁",kasih bintang 1 yaa terima kerja kasih bintang 5,negatif,positif,positif
Pengguna Google,2023-11-12 23:10:38,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-12 16:53:26,Mantab,mantab,positif,positif,positif
Pengguna Google,2023-11-12 16:00:25,"Lowongan kerja di jobstreet sangat menarik minat saya, proses mengajukan lamaran nya pun, dengan proses yang cepat, terimakasih jobstreet.",lowong kerja jobstreet tarik minat proses aju lamar nya proses cepat terimakasih jobstreet,positif,positif,positif
Pengguna Google,2023-11-12 15:55:25,"Error mulu sekarang ,",error mulu,negatif,negatif,negatif
Pengguna Google,2023-11-12 15:24:52,"Sangat baik dan mudah serta informasi yg diberikan sangat membantu saya, sebagai pencari kerja",mudah informasi yg bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-12 14:57:26,Banyak lowongannya dan mudah,lowong mudah,positif,positif,positif
Pengguna Google,2023-11-12 13:47:57,Senang dengan apk ini memudahkan mencari kerja go great jobstreet . . .,senang apk mudah cari kerja go great jobstreet,positif,positif,positif
Pengguna Google,2023-11-12 13:25:00,"Gagal mengunggah cv mulu,padahal sinyal bagus",gagal unggah cv mulupadahal sinyal bagus,negatif,negatif,negatif
Pengguna Google,2023-11-12 13:07:40,Semoga hasil nya dapat lebih baik saat saya sudah melamar,moga hasil nya lamar,positif,positif,positif
Pengguna Google,2023-11-12 11:52:04,Jos saya butuh kerja,jos butuh kerja,positif,positif,positif
Pengguna Google,2023-11-12 11:31:38,"Maaf kasih bintang satu,Notif gabisa di buka eror notice 👎",maaf kasih bintang satunotif gabisa buka eror notice,positif,negatif,positif
Pengguna Google,2023-11-12 10:27:33,Dapat notif 18/11/2023 aplikasi ini akan hilang,notif 18112023 aplikasi hilang,positif,negatif,positif
Pengguna Google,2023-11-11 22:59:40,Sangat bagus untuk pencari kerja,bagus cari kerja,positif,positif,positif
Pengguna Google,2023-11-11 21:12:19,Sangat bermanfaat,manfaat,positif,positif,positif
Pengguna Google,2023-11-11 20:29:34,Bagus cuman susah buat unggah dokumen,bagus cuman susah unggah dokumen,positif,positif,positif
Pengguna Google,2023-11-11 19:50:12,Cari kerja anti ribet,cari kerja anti ribet,positif,positif,positif
Pengguna Google,2023-11-11 17:23:00,Sangat mudah untuk mencari kerjaan,mudah cari kerja,positif,positif,positif
Pengguna Google,2023-11-11 17:19:56,Bagus sekali,bagus,positif,positif,positif
Pengguna Google,2023-11-11 15:17:01,Seneng banget,neng banget,positif,positif,positif
Pengguna Google,2023-11-11 15:10:38,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-11 15:10:17,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-11 13:38:36,"Aplk yg sangat membantu untuk para pencari kerja, semoga sukses selalu 🙏",aplk yg bantu cari kerja moga sukses,positif,positif,positif
Pengguna Google,2023-11-11 13:18:15,Aplikasi yang sangat membantu dalam pencarian kerja,aplikasi bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-11 12:46:51,semoga saya bisa mendapatkan pekerjaan dari jobstreet,moga kerja jobstreet,positif,positif,positif
Pengguna Google,2023-11-11 12:10:13,Sangat membantu dalam merekomendasikan lowongan kerja,bantu rekomendasi lowong kerja,positif,positif,positif
Pengguna Google,2023-11-11 12:06:12,bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-11 11:34:13,Mantap. Ternyata banyak juga lowongan pekerjaan disini... Tidak menyesal mendownloadnya,mantap lowong kerja sesal mendownloadnya,positif,positif,positif
Pengguna Google,2023-11-11 11:21:09,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-11 11:15:15,Emudahkan mrncari loker,emudahkan mrncari loker,positif,positif,positif
Pengguna Google,2023-11-11 10:04:38,Terimakasih jobstreet sudah memberikan informasi tentang lowongan pekerjaan,terimakasih jobstreet informasi lowong kerja,positif,positif,positif
Pengguna Google,2023-11-11 09:58:20,"Lebih simple, cepat",simple cepat,positif,positif,positif
Pengguna Google,2023-11-11 09:57:05,"Mudah, dalam mengajukan aplikasi lamaran hamya perlu beberapa detik",mudah aju aplikasi lamar hamya detik,positif,positif,positif
Pengguna Google,2023-11-11 08:52:10,"cocok buat nyari pekerjaan yg relevan, dan selalu update infonya, terima kasih jobstreet , semoga terus konsisten dan valid dalam memberikan informasi seputar lowongan pekerjaan...........",cocok nyari kerja yg relevan update info terima kasih jobstreet moga konsisten valid informasi putar lowong kerja,positif,positif,positif
Pengguna Google,2023-11-11 08:06:27,"Parah, semenjak update akun yang lama keluar sendiri dan gak bisa masuk ke akun lagi..tolong bisa jelasin ini kenapa? Buat akun yang baru pun gak bisa..",parah semenjak update akun gak masuk akun lagitolong jelasin akun gak,negatif,negatif,negatif
Pengguna Google,2023-11-11 07:23:22,"Lowongan banyak, dipanggil tidak. Lowongan ga serius, cuma cari2 data doang. Akal2an HRD aja utk cari tenaga bagus yg mau dibayar murah. Dah 2 tahunan lebih lamar sana sini, ga ada yg dipanggil. Malahan lowongan di OLX lebih jelas dan dipanggil.",lowong panggil lowong ga serius cari2 data doang akal2an hrd aja utk cari tenaga bagus yg bayar murah dah 2 tahun lamar ga yg panggil lowong olx panggil,negatif,negatif,negatif
Pengguna Google,2023-11-11 05:16:29,Good,good,positif,positif,positif
Pengguna Google,2023-11-11 01:56:00,Ok joss,ok joss,positif,positif,positif
Pengguna Google,2023-11-11 00:49:18,Ya bagus,ya bagus,positif,positif,positif
Pengguna Google,2023-11-10 23:38:58,Super mudah pencari kerja terpercaya,super mudah cari kerja percaya,positif,positif,positif
Pengguna Google,2023-11-10 22:02:21,OK,ok,positif,positif,positif
Pengguna Google,2023-11-10 21:08:55,Good,good,positif,positif,positif
Pengguna Google,2023-11-10 20:57:27,Bermanfaat,manfaat,positif,positif,positif
Pengguna Google,2023-11-10 18:56:58,Good solution for Jobs.,good solution for jobs,positif,positif,positif
Pengguna Google,2023-11-10 18:55:39,Sangat membantu proses mencari pekerjaan,bantu proses cari kerja,positif,positif,positif
Pengguna Google,2023-11-10 18:53:13,Mantabz,mantabz,positif,positif,positif
Pengguna Google,2023-11-10 17:18:40,Ok mantap mudah di mengerti Pitut nya sukses selalu jobstreet 👍👍👍,ok mantap mudah erti pitut nya sukses jobstreet,positif,positif,positif
Pengguna Google,2023-11-10 17:11:48,Hallo. sekarang knpa setelah update diaplikasi saya tidak ada riwayat pencarian kerja terakhir ya ? Terima kasih,hallo knpa update aplikasi riwayat cari kerja ya terima kasih,negatif,positif,negatif
Pengguna Google,2023-11-10 16:15:14,"JobStreet, cepat mencari job sesuai kebutuhan pekerjaan saya",jobstreet cepat cari job sesuai butuh kerja,positif,positif,positif
Pengguna Google,2023-11-10 16:08:17,"Makasi Jobstreet, bantu banget buat cari peluang pekerjaan yang baru dan selalu update.",makas jobstreet bantu banget cari peluang kerja update,positif,positif,positif
Pengguna Google,2023-11-10 16:02:31,Good informasi,good informasi,positif,positif,positif
Pengguna Google,2023-11-10 15:51:33,Belum ada yang tembus... *4 dulu,tembus 4,positif,positif,positif
Pengguna Google,2023-11-10 15:42:16,Jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly..,jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly,positif,positif,positif
Pengguna Google,2023-11-10 14:58:12,Cocok untuk yang bingung cari kerja bisa lewat aplikasi ini,cocok bingung cari kerja aplikasi,positif,positif,positif
Pengguna Google,2023-11-10 13:24:22,"Sering melamar tapi belum di panggil2 ternyata ada pembaharuan, kalau udah di terima kerja tambah bintang lagi",lamar panggil2 baharu udah terima kerja bintang,negatif,negatif,negatif
Pengguna Google,2023-11-10 13:13:01,Parah amat udah naro email di jobstreet tidak dapat ditemukan dan kata sandi salah padahal di cek di google bisa,parah udah naro email jobstreet temu sandi salah cek google,negatif,negatif,negatif
Pengguna Google,2023-11-10 12:51:54,Good support me,good support me,positif,positif,positif
Pengguna Google,2023-11-10 12:40:22,"Aplikasi yang sangat bermanfaat, bagi pencari kerja, pencari karyawan. Semoga saya yang sedang menantikan pekerjaan segera di berikan kesempatan di perusahaan yang saya lamar",aplikasi manfaat cari kerja cari karyawan moga kerja sempat usaha lamar,positif,positif,positif
