userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
Pengguna Google,5,2023-11-15 11:12:35,Terbaik membantu,terbaik membantu,terbaik membantu,"['terbaik', 'membantu']",baik bantu
Pengguna Google,5,2023-11-15 10:16:39,bantu cari kerja lulusan smk,bantu cari kerja lulusan smk,bantu cari kerja lulusan smk,"['bantu', 'cari', 'kerja', 'lulusan', 'smk']",bantu cari kerja lulus smk
Pengguna Google,5,2023-11-15 10:00:20,Sangat membantu untuk mencari kerja,sangat membantu untuk mencari kerja,membantu mencari kerja,"['membantu', 'mencari', 'kerja']",bantu cari kerja
Pengguna Google,5,2023-11-15 09:29:27,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,4,2023-11-15 08:16:20,sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-15 04:26:19,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-14 22:55:07,Good aplication,good aplication,good aplication,"['good', 'aplication']",good aplication
Pengguna Google,5,2023-11-14 22:40:42,Ok sangat membantu,ok sangat membantu,ok membantu,"['ok', 'membantu']",ok bantu
Pengguna Google,4,2023-11-14 22:03:36,Lumayan bagus menyediakan impormasi lokernya tapi ga pernah dipanggil apa yang salah yshhhy,lumayan bagus menyediakan impormasi lokernya tapi ga pernah dipanggil apa yang salah yshhhy,lumayan bagus menyediakan impormasi lokernya ga dipanggil salah yshhhy,"['lumayan', 'bagus', 'menyediakan', 'impormasi', 'lokernya', 'ga', 'dipanggil', 'salah', 'yshhhy']",lumayan bagus sedia impormasi lokernya ga panggil salah yshhhy
Pengguna Google,3,2023-11-14 21:47:30,B aja,b aja,b aja,"['b', 'aja']",b aja
Pengguna Google,5,2023-11-14 20:55:11,Ok,ok,ok,['ok'],ok
Pengguna Google,5,2023-11-14 20:39:22,Okokok,okokok,okokok,['okokok'],okokok
Pengguna Google,1,2023-11-14 20:31:23,Dari sekian ratusan bahkan lamaran di aplikasi ini tidak ada satupun yang dapat panggilan...sumpah nih aplikasi jancuuuk jaran yg bikin.,dari sekian ratusan bahkan lamaran di aplikasi ini tidak ada satupun yang dapat panggilansumpah nih aplikasi jancuuuk jaran yg bikin,sekian ratusan lamaran aplikasi satupun panggilansumpah nih aplikasi jancuuuk jaran yg bikin,"['sekian', 'ratusan', 'lamaran', 'aplikasi', 'satupun', 'panggilansumpah', 'nih', 'aplikasi', 'jancuuuk', 'jaran', 'yg', 'bikin']",sekian ratus lamar aplikasi satu panggilansumpah nih aplikasi jancuuuk jaran yg bikin
Pengguna Google,5,2023-11-14 20:27:33,Mantap,mantap,mantap,['mantap'],mantap
Pengguna Google,5,2023-11-14 20:12:05,Sangat keren,sangat keren,keren,['keren'],keren
Pengguna Google,4,2023-11-14 20:00:04,Keren,keren,keren,['keren'],keren
Pengguna Google,3,2023-11-14 19:49:50,"Aplikasi sangat bagus, dan saya sudah lama sekali menggunakannya. Walaupun belum pernah ada panggilan. Makanya sy kasih bintang 3 dulu yeah 😁 klo sudah dapet panggilan dan keterima baru Bintang 5 berbicara",aplikasi sangat bagus dan saya sudah lama sekali menggunakannya walaupun belum pernah ada panggilan makanya sy kasih bintang 3 dulu yeah  klo sudah dapet panggilan dan keterima baru bintang 5 berbicara,aplikasi bagus menggunakannya panggilan sy kasih bintang 3 yeah klo dapet panggilan keterima bintang 5 berbicara,"['aplikasi', 'bagus', 'menggunakannya', 'panggilan', 'sy', 'kasih', 'bintang', '3', 'yeah', 'klo', 'dapet', 'panggilan', 'keterima', 'bintang', '5', 'berbicara']",aplikasi bagus guna panggil sy kasih bintang 3 yeah klo dapet panggil terima bintang 5 bicara
Pengguna Google,5,2023-11-14 17:52:53,Oke,oke,oke,['oke'],oke
Pengguna Google,5,2023-11-14 16:40:21,Ok,ok,ok,['ok'],ok
Pengguna Google,5,2023-11-14 16:27:46,Sangat bagus dan lengkap,sangat bagus dan lengkap,bagus lengkap,"['bagus', 'lengkap']",bagus lengkap
Pengguna Google,5,2023-11-14 16:25:44,Cepat dan mudah digunakan dan banyak respon,cepat dan mudah digunakan dan banyak respon,cepat mudah respon,"['cepat', 'mudah', 'respon']",cepat mudah respon
Pengguna Google,5,2023-11-14 15:25:43,Semoga membantu,semoga membantu,semoga membantu,"['semoga', 'membantu']",moga bantu
Pengguna Google,5,2023-11-14 15:13:36,Terima Kasih Jobstreet Paten,terima kasih jobstreet paten,terima kasih jobstreet paten,"['terima', 'kasih', 'jobstreet', 'paten']",terima kasih jobstreet paten
Pengguna Google,5,2023-11-14 14:12:06,Sangat informatif dan terpercaya,sangat informatif dan terpercaya,informatif terpercaya,"['informatif', 'terpercaya']",informatif percaya
Pengguna Google,5,2023-11-14 13:54:51,Joss mantab...membantu saya dalam mendapatkan pekerjaan,joss mantabmembantu saya dalam mendapatkan pekerjaan,joss mantabmembantu pekerjaan,"['joss', 'mantabmembantu', 'pekerjaan']",joss mantabmembantu kerja
Pengguna Google,1,2023-11-14 13:08:47,Aplikasi eror massa udah jutaan saya kirim lamaran belum ada panggilan kerja,aplikasi eror massa udah jutaan saya kirim lamaran belum ada panggilan kerja,aplikasi eror massa udah jutaan kirim lamaran panggilan kerja,"['aplikasi', 'eror', 'massa', 'udah', 'jutaan', 'kirim', 'lamaran', 'panggilan', 'kerja']",aplikasi eror massa udah juta kirim lamar panggil kerja
Pengguna Google,3,2023-11-14 12:54:05,tiga dulu,tiga dulu,,[],
Pengguna Google,5,2023-11-14 12:23:05,membantu para pengangguran untuk mencari kerjaan,membantu para pengangguran untuk mencari kerjaan,membantu pengangguran mencari kerjaan,"['membantu', 'pengangguran', 'mencari', 'kerjaan']",bantu anggur cari kerja
Pengguna Google,5,2023-11-14 12:16:14,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,3,2023-11-14 11:51:06,Kok sekarang jobstreet suka susah di akses ya,kok sekarang jobstreet suka susah di akses ya,jobstreet suka susah akses ya,"['jobstreet', 'suka', 'susah', 'akses', 'ya']",jobstreet suka susah akses ya
Pengguna Google,5,2023-11-14 11:50:31,Alhamdulillah sae,alhamdulillah sae,alhamdulillah sae,"['alhamdulillah', 'sae']",alhamdulillah sae
Pengguna Google,4,2023-11-14 11:41:18,Aplikasi ok,aplikasi ok,aplikasi ok,"['aplikasi', 'ok']",aplikasi ok
Pengguna Google,4,2023-11-14 11:39:05,Bermanpaat,bermanpaat,bermanpaat,['bermanpaat'],bermanpaat
Pengguna Google,5,2023-11-14 11:37:53,Muda2han dapat tawaran kerja yang baik,muda2han dapat tawaran kerja yang baik,muda2han tawaran kerja,"['muda2han', 'tawaran', 'kerja']",muda2han tawar kerja
Pengguna Google,5,2023-11-14 11:37:35,Bagus untuk para pencari kerja,bagus untuk para pencari kerja,bagus pencari kerja,"['bagus', 'pencari', 'kerja']",bagus cari kerja
Pengguna Google,5,2023-11-14 11:30:08,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,1,2023-11-14 11:04:50,Aplikasi eror,aplikasi eror,aplikasi eror,"['aplikasi', 'eror']",aplikasi eror
Pengguna Google,5,2023-11-14 10:15:57,goo banget mudah dimengerti,goo banget mudah dimengerti,goo banget mudah dimengerti,"['goo', 'banget', 'mudah', 'dimengerti']",goo banget mudah erti
Pengguna Google,5,2023-11-14 09:57:37,bagus sangat membantu,bagus sangat membantu,bagus membantu,"['bagus', 'membantu']",bagus bantu
Pengguna Google,5,2023-11-14 09:35:03,"sangat membantu & memudahkan untuk orang"" mencari pekerjaan.",sangat membantu  memudahkan untuk orang mencari pekerjaan,membantu memudahkan orang mencari pekerjaan,"['membantu', 'memudahkan', 'orang', 'mencari', 'pekerjaan']",bantu mudah orang cari kerja
Pengguna Google,5,2023-11-14 09:24:44,Mantab 😁,mantab ,mantab,['mantab'],mantab
Pengguna Google,5,2023-11-14 08:54:17,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-14 08:44:34,Very good,very good,very good,"['very', 'good']",very good
Pengguna Google,5,2023-11-13 21:58:19,Sangat Membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-13 21:02:05,job street selalu memberikan saran pekerjaan yang sasuai dengan bidang yang saya dalami saat ini,job street selalu memberikan saran pekerjaan yang sasuai dengan bidang yang saya dalami saat ini,job street saran pekerjaan sasuai bidang dalami,"['job', 'street', 'saran', 'pekerjaan', 'sasuai', 'bidang', 'dalami']",job street saran kerja sasuai bidang dalam
Pengguna Google,5,2023-11-13 20:35:05,Membantu,membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-13 19:27:37,Saya mendapat panggilan interview hari ini,saya mendapat panggilan interview hari ini,panggilan interview,"['panggilan', 'interview']",panggil interview
Pengguna Google,5,2023-11-13 18:56:05,"Alhamdulillah sejak saya download aplikasi jobstreet ada panggilan di beberapa perusahaan, terimakasih jobstreet",alhamdulillah sejak saya download aplikasi jobstreet ada panggilan di beberapa perusahaan terimakasih jobstreet,alhamdulillah download aplikasi jobstreet panggilan perusahaan terimakasih jobstreet,"['alhamdulillah', 'download', 'aplikasi', 'jobstreet', 'panggilan', 'perusahaan', 'terimakasih', 'jobstreet']",alhamdulillah download aplikasi jobstreet panggil usaha terimakasih jobstreet
Pengguna Google,5,2023-11-13 18:37:31,Kenapa ga bisa ubah profil ya? Mau ganti email kok susah banget sih Tolong Diperbaiki yaa!!,kenapa ga bisa ubah profil ya mau ganti email kok susah banget sih tolong diperbaiki yaa,ga ubah profil ya ganti email susah banget sih tolong diperbaiki yaa,"['ga', 'ubah', 'profil', 'ya', 'ganti', 'email', 'susah', 'banget', 'sih', 'tolong', 'diperbaiki', 'yaa']",ga ubah profil ya ganti email susah banget sih tolong baik yaa
Pengguna Google,5,2023-11-13 16:38:03,Goods aplication..mantabss,goods aplicationmantabss,goods aplicationmantabss,"['goods', 'aplicationmantabss']",goods aplicationmantabss
Pengguna Google,3,2023-11-13 15:57:31,Blm di pake apa2 udah ada notif aplikasi tidak tersedia pada 18 nov ??? knp y,blm di pake apa2 udah ada notif aplikasi tidak tersedia pada 18 nov  knp y,blm pake apa2 udah notif aplikasi tersedia 18 nov knp y,"['blm', 'pake', 'apa2', 'udah', 'notif', 'aplikasi', 'tersedia', '18', 'nov', 'knp', 'y']",blm pake apa2 udah notif aplikasi sedia 18 nov knp y
Pengguna Google,3,2023-11-13 15:06:13,Belum ada panggilan kerja yang pasti,belum ada panggilan kerja yang pasti,panggilan kerja,"['panggilan', 'kerja']",panggil kerja
Pengguna Google,1,2023-11-13 15:00:32,"Sorry bintang 1 . Kalo lowongan bisa di saring apa engga ya? Ngelamar di sini selalu dapet yang ruko pinggir jalan . Tolong di saring kasian yang anak baru lulus blom berpengalaman , udah seneng dipanggil kerja , buang bensin , buang waktu , pas sampe sana di pintain uang (penipuan)",sorry bintang 1  kalo lowongan bisa di saring apa engga ya ngelamar di sini selalu dapet yang ruko pinggir jalan  tolong di saring kasian yang anak baru lulus blom berpengalaman  udah seneng dipanggil kerja  buang bensin  buang waktu  pas sampe sana di pintain uang penipuan,sorry bintang 1 kalo lowongan saring engga ya ngelamar dapet ruko pinggir jalan tolong saring kasian anak lulus blom berpengalaman udah seneng dipanggil kerja buang bensin buang pas sampe pintain uang penipuan,"['sorry', 'bintang', '1', 'kalo', 'lowongan', 'saring', 'engga', 'ya', 'ngelamar', 'dapet', 'ruko', 'pinggir', 'jalan', 'tolong', 'saring', 'kasian', 'anak', 'lulus', 'blom', 'berpengalaman', 'udah', 'seneng', 'dipanggil', 'kerja', 'buang', 'bensin', 'buang', 'pas', 'sampe', 'pintain', 'uang', 'penipuan']",sorry bintang 1 kalo lowong saring engga ya ngelamar dapet ruko pinggir jalan tolong saring kasi anak lulus blom alam udah neng panggil kerja buang bensin buang pas sampe pintain uang tipu
Pengguna Google,5,2023-11-13 13:51:05,Good,good,good,['good'],good
Pengguna Google,5,2023-11-13 13:36:59,Keren,keren,keren,['keren'],keren
Pengguna Google,2,2023-11-13 13:19:12,Aplikasi tidak tersedia mksdnya bgaiman ya?,aplikasi tidak tersedia mksdnya bgaiman ya,aplikasi tersedia mksdnya bgaiman ya,"['aplikasi', 'tersedia', 'mksdnya', 'bgaiman', 'ya']",aplikasi sedia mksdnya bgaiman ya
Pengguna Google,5,2023-11-13 12:40:13,Good,good,good,['good'],good
Pengguna Google,1,2023-11-13 12:28:13,"Sengaja bikin bintang 1 biar bug nya cepet dibenerin. untuk penggunaan aplikasi di smartphone baik OS maupun android sering terjadi bug, dimana saat kita sedang menscroll riwayat lamaran itu jadi ngescroll sendiri dan ini sangat menjengkelkan saya pribadi, tapi untuk aplikasinya sendiri sih bagus, untuk developer nya tolong diperbaiki ya, terimakasih.",sengaja bikin bintang 1 biar bug nya cepet dibenerin untuk penggunaan aplikasi di smartphone baik os maupun android sering terjadi bug dimana saat kita sedang menscroll riwayat lamaran itu jadi ngescroll sendiri dan ini sangat menjengkelkan saya pribadi tapi untuk aplikasinya sendiri sih bagus untuk developer nya tolong diperbaiki ya terimakasih,sengaja bikin bintang 1 biar bug nya cepet dibenerin penggunaan aplikasi smartphone os android bug dimana menscroll riwayat lamaran ngescroll menjengkelkan pribadi aplikasinya sih bagus developer nya tolong diperbaiki ya terimakasih,"['sengaja', 'bikin', 'bintang', '1', 'biar', 'bug', 'nya', 'cepet', 'dibenerin', 'penggunaan', 'aplikasi', 'smartphone', 'os', 'android', 'bug', 'dimana', 'menscroll', 'riwayat', 'lamaran', 'ngescroll', 'menjengkelkan', 'pribadi', 'aplikasinya', 'sih', 'bagus', 'developer', 'nya', 'tolong', 'diperbaiki', 'ya', 'terimakasih']",sengaja bikin bintang 1 biar bug nya cepet dibenerin guna aplikasi smartphone os android bug mana menscroll riwayat lamar ngescroll jengkel pribadi aplikasi sih bagus developer nya tolong baik ya terimakasih
Pengguna Google,5,2023-11-13 12:23:03,sangat membantu mencari info lowongan kerja,sangat membantu mencari info lowongan kerja,membantu mencari info lowongan kerja,"['membantu', 'mencari', 'info', 'lowongan', 'kerja']",bantu cari info lowong kerja
Pengguna Google,1,2023-11-13 12:12:43,"Ini sebenarnya kandidat yg di cari perusahaan yg bagaimana?? Semua yg saya apply langsung di anggap tidak cocok, padahal sesuai pengalaman yg ada. Panggil dulu kek interview, ngobrol",ini sebenarnya kandidat yg di cari perusahaan yg bagaimana semua yg saya apply langsung di anggap tidak cocok padahal sesuai pengalaman yg ada panggil dulu kek interview ngobrol,kandidat yg cari perusahaan yg yg apply langsung anggap cocok sesuai pengalaman yg panggil kek interview ngobrol,"['kandidat', 'yg', 'cari', 'perusahaan', 'yg', 'yg', 'apply', 'langsung', 'anggap', 'cocok', 'sesuai', 'pengalaman', 'yg', 'panggil', 'kek', 'interview', 'ngobrol']",kandidat yg cari usaha yg yg apply langsung anggap cocok sesuai alam yg panggil kek interview ngobrol
Pengguna Google,3,2023-11-13 11:29:04,"Terpaksa buat 3 bintang dulu dan lgsg Uninstal krna sdh tdk bsa di akses, padahal lgi nyari2 info kerja tpi malah bilang nya tdk aktiv sampai tgl 18 nov ,awal nya tgl 28 Oktober 2023, skrg malah 18 November, kapan kelar nya ini??",terpaksa buat 3 bintang dulu dan lgsg uninstal krna sdh tdk bsa di akses padahal lgi nyari2 info kerja tpi malah bilang nya tdk aktiv sampai tgl 18 nov awal nya tgl 28 oktober 2023 skrg malah 18 november kapan kelar nya ini,terpaksa 3 bintang lgsg uninstal krna sdh tdk bsa akses lgi nyari2 info kerja tpi bilang nya tdk aktiv tgl 18 nov nya tgl 28 oktober 2023 skrg 18 november kelar nya,"['terpaksa', '3', 'bintang', 'lgsg', 'uninstal', 'krna', 'sdh', 'tdk', 'bsa', 'akses', 'lgi', 'nyari2', 'info', 'kerja', 'tpi', 'bilang', 'nya', 'tdk', 'aktiv', 'tgl', '18', 'nov', 'nya', 'tgl', '28', 'oktober', '2023', 'skrg', '18', 'november', 'kelar', 'nya']",paksa 3 bintang lgsg uninstal krna sdh tdk bsa akses lgi nyari2 info kerja tpi bilang nya tdk aktiv tgl 18 nov nya tgl 28 oktober 2023 skrg 18 november kelar nya
Pengguna Google,5,2023-11-13 11:23:18,Terbaik ..memang,terbaik memang,terbaik,['terbaik'],baik
Pengguna Google,5,2023-11-13 11:18:02,Cukup membantu untuk para pencari kerja,cukup membantu untuk para pencari kerja,membantu pencari kerja,"['membantu', 'pencari', 'kerja']",bantu cari kerja
Pengguna Google,5,2023-11-13 10:55:25,Good,good,good,['good'],good
Pengguna Google,4,2023-11-13 10:54:02,Sangat mudah untuk mencari berbagai jenis pekerjaan sesuai dengan keahlian,sangat mudah untuk mencari berbagai jenis pekerjaan sesuai dengan keahlian,mudah mencari jenis pekerjaan sesuai keahlian,"['mudah', 'mencari', 'jenis', 'pekerjaan', 'sesuai', 'keahlian']",mudah cari jenis kerja sesuai ahli
Pengguna Google,5,2023-11-13 10:47:31,Rekomendaai,rekomendaai,rekomendaai,['rekomendaai'],rekomendaai
Pengguna Google,5,2023-11-13 10:36:46,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-13 09:47:18,sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-13 07:16:22,Berikan selalu yang terbaik,berikan selalu yang terbaik,terbaik,['terbaik'],baik
Pengguna Google,5,2023-11-13 05:48:33,Semoga berhasil menemukan pekerjaan di sini😇,semoga berhasil menemukan pekerjaan di sini,semoga berhasil menemukan pekerjaan,"['semoga', 'berhasil', 'menemukan', 'pekerjaan']",moga hasil temu kerja
Pengguna Google,1,2023-11-13 03:08:48,"Saya kasih bintang 1 dulu yaa... Nanti kalau sudah pasti diterima kerja, saya kasih bintang 5 😁",saya kasih bintang 1 dulu yaa nanti kalau sudah pasti diterima kerja saya kasih bintang 5 ,kasih bintang 1 yaa diterima kerja kasih bintang 5,"['kasih', 'bintang', '1', 'yaa', 'diterima', 'kerja', 'kasih', 'bintang', '5']",kasih bintang 1 yaa terima kerja kasih bintang 5
Pengguna Google,5,2023-11-12 23:10:38,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-12 16:53:26,Mantab,mantab,mantab,['mantab'],mantab
Pengguna Google,5,2023-11-12 16:00:25,"Lowongan kerja di jobstreet sangat menarik minat saya, proses mengajukan lamaran nya pun, dengan proses yang cepat, terimakasih jobstreet.",lowongan kerja di jobstreet sangat menarik minat saya proses mengajukan lamaran nya pun dengan proses yang cepat terimakasih jobstreet,lowongan kerja jobstreet menarik minat proses mengajukan lamaran nya proses cepat terimakasih jobstreet,"['lowongan', 'kerja', 'jobstreet', 'menarik', 'minat', 'proses', 'mengajukan', 'lamaran', 'nya', 'proses', 'cepat', 'terimakasih', 'jobstreet']",lowong kerja jobstreet tarik minat proses aju lamar nya proses cepat terimakasih jobstreet
Pengguna Google,1,2023-11-12 15:55:25,"Error mulu sekarang ,",error mulu sekarang ,error mulu,"['error', 'mulu']",error mulu
Pengguna Google,5,2023-11-12 15:24:52,"Sangat baik dan mudah serta informasi yg diberikan sangat membantu saya, sebagai pencari kerja",sangat baik dan mudah serta informasi yg diberikan sangat membantu saya sebagai pencari kerja,mudah informasi yg membantu pencari kerja,"['mudah', 'informasi', 'yg', 'membantu', 'pencari', 'kerja']",mudah informasi yg bantu cari kerja
Pengguna Google,5,2023-11-12 14:57:26,Banyak lowongannya dan mudah,banyak lowongannya dan mudah,lowongannya mudah,"['lowongannya', 'mudah']",lowong mudah
Pengguna Google,5,2023-11-12 13:47:57,Senang dengan apk ini memudahkan mencari kerja go great jobstreet . . .,senang dengan apk ini memudahkan mencari kerja go great jobstreet   ,senang apk memudahkan mencari kerja go great jobstreet,"['senang', 'apk', 'memudahkan', 'mencari', 'kerja', 'go', 'great', 'jobstreet']",senang apk mudah cari kerja go great jobstreet
Pengguna Google,1,2023-11-12 13:25:00,"Gagal mengunggah cv mulu,padahal sinyal bagus",gagal mengunggah cv mulupadahal sinyal bagus,gagal mengunggah cv mulupadahal sinyal bagus,"['gagal', 'mengunggah', 'cv', 'mulupadahal', 'sinyal', 'bagus']",gagal unggah cv mulupadahal sinyal bagus
Pengguna Google,5,2023-11-12 13:07:40,Semoga hasil nya dapat lebih baik saat saya sudah melamar,semoga hasil nya dapat lebih baik saat saya sudah melamar,semoga hasil nya melamar,"['semoga', 'hasil', 'nya', 'melamar']",moga hasil nya lamar
Pengguna Google,5,2023-11-12 11:52:04,Jos saya butuh kerja,jos saya butuh kerja,jos butuh kerja,"['jos', 'butuh', 'kerja']",jos butuh kerja
Pengguna Google,4,2023-11-12 11:31:38,"Maaf kasih bintang satu,Notif gabisa di buka eror notice 👎",maaf kasih bintang satunotif gabisa di buka eror notice ,maaf kasih bintang satunotif gabisa buka eror notice,"['maaf', 'kasih', 'bintang', 'satunotif', 'gabisa', 'buka', 'eror', 'notice']",maaf kasih bintang satunotif gabisa buka eror notice
Pengguna Google,5,2023-11-12 10:27:33,Dapat notif 18/11/2023 aplikasi ini akan hilang,dapat notif 18112023 aplikasi ini akan hilang,notif 18112023 aplikasi hilang,"['notif', '18112023', 'aplikasi', 'hilang']",notif 18112023 aplikasi hilang
Pengguna Google,5,2023-11-11 22:59:40,Sangat bagus untuk pencari kerja,sangat bagus untuk pencari kerja,bagus pencari kerja,"['bagus', 'pencari', 'kerja']",bagus cari kerja
Pengguna Google,5,2023-11-11 21:12:19,Sangat bermanfaat,sangat bermanfaat,bermanfaat,['bermanfaat'],manfaat
Pengguna Google,5,2023-11-11 20:29:34,Bagus cuman susah buat unggah dokumen,bagus cuman susah buat unggah dokumen,bagus cuman susah unggah dokumen,"['bagus', 'cuman', 'susah', 'unggah', 'dokumen']",bagus cuman susah unggah dokumen
Pengguna Google,5,2023-11-11 19:50:12,Cari kerja anti ribet,cari kerja anti ribet,cari kerja anti ribet,"['cari', 'kerja', 'anti', 'ribet']",cari kerja anti ribet
Pengguna Google,5,2023-11-11 17:23:00,Sangat mudah untuk mencari kerjaan,sangat mudah untuk mencari kerjaan,mudah mencari kerjaan,"['mudah', 'mencari', 'kerjaan']",mudah cari kerja
Pengguna Google,5,2023-11-11 17:19:56,Bagus sekali,bagus sekali,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-11 15:17:01,Seneng banget,seneng banget,seneng banget,"['seneng', 'banget']",neng banget
Pengguna Google,5,2023-11-11 15:10:38,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-11 15:10:17,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,4,2023-11-11 13:38:36,"Aplk yg sangat membantu untuk para pencari kerja, semoga sukses selalu 🙏",aplk yg sangat membantu untuk para pencari kerja semoga sukses selalu ,aplk yg membantu pencari kerja semoga sukses,"['aplk', 'yg', 'membantu', 'pencari', 'kerja', 'semoga', 'sukses']",aplk yg bantu cari kerja moga sukses
Pengguna Google,5,2023-11-11 13:18:15,Aplikasi yang sangat membantu dalam pencarian kerja,aplikasi yang sangat membantu dalam pencarian kerja,aplikasi membantu pencarian kerja,"['aplikasi', 'membantu', 'pencarian', 'kerja']",aplikasi bantu cari kerja
Pengguna Google,4,2023-11-11 12:46:51,semoga saya bisa mendapatkan pekerjaan dari jobstreet,semoga saya bisa mendapatkan pekerjaan dari jobstreet,semoga pekerjaan jobstreet,"['semoga', 'pekerjaan', 'jobstreet']",moga kerja jobstreet
Pengguna Google,5,2023-11-11 12:10:13,Sangat membantu dalam merekomendasikan lowongan kerja,sangat membantu dalam merekomendasikan lowongan kerja,membantu merekomendasikan lowongan kerja,"['membantu', 'merekomendasikan', 'lowongan', 'kerja']",bantu rekomendasi lowong kerja
Pengguna Google,5,2023-11-11 12:06:12,bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-11 11:34:13,Mantap. Ternyata banyak juga lowongan pekerjaan disini... Tidak menyesal mendownloadnya,mantap ternyata banyak juga lowongan pekerjaan disini tidak menyesal mendownloadnya,mantap lowongan pekerjaan menyesal mendownloadnya,"['mantap', 'lowongan', 'pekerjaan', 'menyesal', 'mendownloadnya']",mantap lowong kerja sesal mendownloadnya
Pengguna Google,5,2023-11-11 11:21:09,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-11 11:15:15,Emudahkan mrncari loker,emudahkan mrncari loker,emudahkan mrncari loker,"['emudahkan', 'mrncari', 'loker']",emudahkan mrncari loker
Pengguna Google,5,2023-11-11 10:04:38,Terimakasih jobstreet sudah memberikan informasi tentang lowongan pekerjaan,terimakasih jobstreet sudah memberikan informasi tentang lowongan pekerjaan,terimakasih jobstreet informasi lowongan pekerjaan,"['terimakasih', 'jobstreet', 'informasi', 'lowongan', 'pekerjaan']",terimakasih jobstreet informasi lowong kerja
Pengguna Google,5,2023-11-11 09:58:20,"Lebih simple, cepat",lebih simple cepat,simple cepat,"['simple', 'cepat']",simple cepat
Pengguna Google,4,2023-11-11 09:57:05,"Mudah, dalam mengajukan aplikasi lamaran hamya perlu beberapa detik",mudah dalam mengajukan aplikasi lamaran hamya perlu beberapa detik,mudah mengajukan aplikasi lamaran hamya detik,"['mudah', 'mengajukan', 'aplikasi', 'lamaran', 'hamya', 'detik']",mudah aju aplikasi lamar hamya detik
Pengguna Google,5,2023-11-11 08:52:10,"cocok buat nyari pekerjaan yg relevan, dan selalu update infonya, terima kasih jobstreet , semoga terus konsisten dan valid dalam memberikan informasi seputar lowongan pekerjaan...........",cocok buat nyari pekerjaan yg relevan dan selalu update infonya terima kasih jobstreet  semoga terus konsisten dan valid dalam memberikan informasi seputar lowongan pekerjaan,cocok nyari pekerjaan yg relevan update infonya terima kasih jobstreet semoga konsisten valid informasi seputar lowongan pekerjaan,"['cocok', 'nyari', 'pekerjaan', 'yg', 'relevan', 'update', 'infonya', 'terima', 'kasih', 'jobstreet', 'semoga', 'konsisten', 'valid', 'informasi', 'seputar', 'lowongan', 'pekerjaan']",cocok nyari kerja yg relevan update info terima kasih jobstreet moga konsisten valid informasi putar lowong kerja
Pengguna Google,1,2023-11-11 08:06:27,"Parah, semenjak update akun yang lama keluar sendiri dan gak bisa masuk ke akun lagi..tolong bisa jelasin ini kenapa? Buat akun yang baru pun gak bisa..",parah semenjak update akun yang lama keluar sendiri dan gak bisa masuk ke akun lagitolong bisa jelasin ini kenapa buat akun yang baru pun gak bisa,parah semenjak update akun gak masuk akun lagitolong jelasin akun gak,"['parah', 'semenjak', 'update', 'akun', 'gak', 'masuk', 'akun', 'lagitolong', 'jelasin', 'akun', 'gak']",parah semenjak update akun gak masuk akun lagitolong jelasin akun gak
Pengguna Google,2,2023-11-11 07:23:22,"Lowongan banyak, dipanggil tidak. Lowongan ga serius, cuma cari2 data doang. Akal2an HRD aja utk cari tenaga bagus yg mau dibayar murah. Dah 2 tahunan lebih lamar sana sini, ga ada yg dipanggil. Malahan lowongan di OLX lebih jelas dan dipanggil.",lowongan banyak dipanggil tidak lowongan ga serius cuma cari2 data doang akal2an hrd aja utk cari tenaga bagus yg mau dibayar murah dah 2 tahunan lebih lamar sana sini ga ada yg dipanggil malahan lowongan di olx lebih jelas dan dipanggil,lowongan dipanggil lowongan ga serius cari2 data doang akal2an hrd aja utk cari tenaga bagus yg dibayar murah dah 2 tahunan lamar ga yg dipanggil lowongan olx dipanggil,"['lowongan', 'dipanggil', 'lowongan', 'ga', 'serius', 'cari2', 'data', 'doang', 'akal2an', 'hrd', 'aja', 'utk', 'cari', 'tenaga', 'bagus', 'yg', 'dibayar', 'murah', 'dah', '2', 'tahunan', 'lamar', 'ga', 'yg', 'dipanggil', 'lowongan', 'olx', 'dipanggil']",lowong panggil lowong ga serius cari2 data doang akal2an hrd aja utk cari tenaga bagus yg bayar murah dah 2 tahun lamar ga yg panggil lowong olx panggil
