userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,5,2023-11-26 20:17:49,"Rekomend👍 Masukkan kode @Faa3 saat pertama daftar... Aplikasi yg sangat bagus dan cocok untuk pemula crypto, mudah dipahami, proses verifikasinya juga cepat.. Pokoknya rekomend banget dah",rekomend masukkan kode  saat pertama daftar aplikasi yg sangat bagus dan cocok untuk pemula crypto mudah dipahami proses verifikasinya juga cepat pokoknya rekomend banget dah,rekomend masukkan kode daftar aplikasi yg bagus cocok pemula crypto mudah dipahami proses verifikasinya cepat pokoknya rekomend banget dah,"['rekomend', 'masukkan', 'kode', 'daftar', 'aplikasi', 'yg', 'bagus', 'cocok', 'pemula', 'crypto', 'mudah', 'dipahami', 'proses', 'verifikasinya', 'cepat', 'pokoknya', 'rekomend', 'banget', 'dah']",rekomend masuk kode daftar aplikasi yg bagus cocok mula crypto mudah paham proses verifikasi cepat pokok rekomend banget dah,positif,positif,positif
Pengguna Google,5,2023-11-26 20:17:36,Aplikasi yang sangat berguna dalam investasi jangka panjang maupun jangka menengah yang sangat membantu dalam menabung untuk masa depan yang cerah,aplikasi yang sangat berguna dalam investasi jangka panjang maupun jangka menengah yang sangat membantu dalam menabung untuk masa depan yang cerah,aplikasi berguna investasi jangka jangka menengah membantu menabung cerah,"['aplikasi', 'berguna', 'investasi', 'jangka', 'jangka', 'menengah', 'membantu', 'menabung', 'cerah']",aplikasi guna investasi jangka jangka tengah bantu tabung cerah,positif,positif,positif
Pengguna Google,5,2023-11-26 20:17:06,"Rekeningku; Aplikasi terbaik dan keren yang pernah ada,aplikasinya ringan dan simple sangat membantu saya dalam bertransaksi aset kripto,baru kali ini saya menemukan aplikasi rekeningku pokoknya yang paling terbaik dan beda dari aplikasi yang lainnya,yang paling saya sukai dari Rekeningku ini adalah deposit/withdraw paling cepat dari aplikasi lain tanpa menunggu lama #kriptoAmanDiReku",rekeningku aplikasi terbaik dan keren yang pernah adaaplikasinya ringan dan simple sangat membantu saya dalam bertransaksi aset kriptobaru kali ini saya menemukan aplikasi rekeningku pokoknya yang paling terbaik dan beda dari aplikasi yang lainnyayang paling saya sukai dari rekeningku ini adalah depositwithdraw paling cepat dari aplikasi lain tanpa menunggu lama kriptoamandireku,rekeningku aplikasi terbaik keren adaaplikasinya ringan simple membantu bertransaksi aset kriptobaru kali menemukan aplikasi rekeningku pokoknya terbaik beda aplikasi lainnyayang sukai rekeningku depositwithdraw cepat aplikasi menunggu kriptoamandireku,"['rekeningku', 'aplikasi', 'terbaik', 'keren', 'adaaplikasinya', 'ringan', 'simple', 'membantu', 'bertransaksi', 'aset', 'kriptobaru', 'kali', 'menemukan', 'aplikasi', 'rekeningku', 'pokoknya', 'terbaik', 'beda', 'aplikasi', 'lainnyayang', 'sukai', 'rekeningku', 'depositwithdraw', 'cepat', 'aplikasi', 'menunggu', 'kriptoamandireku']",rekening aplikasi baik keren adaaplikasinya ringan simple bantu transaksi aset kriptobaru kali temu aplikasi rekening pokok baik beda aplikasi lainnyayang suka rekening depositwithdraw cepat aplikasi tunggu kriptoamandireku,positif,positif,positif
Pengguna Google,5,2023-11-26 20:16:24,jual beli dan transfernya aset crypto mudah digunakan,jual beli dan transfernya aset crypto mudah digunakan,jual beli transfernya aset crypto mudah,"['jual', 'beli', 'transfernya', 'aset', 'crypto', 'mudah']",jual beli transfer aset crypto mudah,positif,positif,positif
Pengguna Google,5,2023-11-26 20:16:15,"Sudah lama pakai reku makin kesini makin mantap, fiturnya lebih lengkap dari segala aspek sangatlah bagus. Terus maju dan selalu menjadi aplikasi yang baik dan ramah 👍👍👍👍",sudah lama pakai reku makin kesini makin mantap fiturnya lebih lengkap dari segala aspek sangatlah bagus terus maju dan selalu menjadi aplikasi yang baik dan ramah ,pakai reku kesini mantap fiturnya lengkap aspek bagus maju aplikasi ramah,"['pakai', 'reku', 'kesini', 'mantap', 'fiturnya', 'lengkap', 'aspek', 'bagus', 'maju', 'aplikasi', 'ramah']",pakai reku kesini mantap fiturnya lengkap aspek bagus maju aplikasi ramah,positif,positif,positif
Pengguna Google,5,2023-11-26 20:14:28,sangat rekomendasi untuk menyimpan,sangat rekomendasi untuk menyimpan,rekomendasi menyimpan,"['rekomendasi', 'menyimpan']",rekomendasi simpan,positif,positif,positif
Pengguna Google,5,2023-11-26 20:14:12,Good,good,good,['good'],good,positif,positif,positif
Pengguna Google,5,2023-11-26 20:13:18,Saya mendapatkan pengalaman yang berbeda saat menggunakan aplikasi reku.selama saya menggunakan aplikasi reku saya mendapatkan pelayanan yang terbaik di bandingkan saya menggunakan aplikasi yang sejenis dengan reku.menurut saya reku yang terbaik,saya mendapatkan pengalaman yang berbeda saat menggunakan aplikasi rekuselama saya menggunakan aplikasi reku saya mendapatkan pelayanan yang terbaik di bandingkan saya menggunakan aplikasi yang sejenis dengan rekumenurut saya reku yang terbaik,pengalaman berbeda aplikasi rekuselama aplikasi reku pelayanan terbaik bandingkan aplikasi sejenis rekumenurut reku terbaik,"['pengalaman', 'berbeda', 'aplikasi', 'rekuselama', 'aplikasi', 'reku', 'pelayanan', 'terbaik', 'bandingkan', 'aplikasi', 'sejenis', 'rekumenurut', 'reku', 'terbaik']",alam beda aplikasi rekuselama aplikasi reku layan baik banding aplikasi jenis rekumenurut reku baik,positif,positif,positif
Pengguna Google,4,2023-11-26 20:12:54,"Bagus.. Saya suka dengan fitur yang ada di apk Reku, Mudah digunakan juga untuk pemula.juga di bagian deposit dan withdraw sangat membantu para pemula.",bagus saya suka dengan fitur yang ada di apk reku mudah digunakan juga untuk pemulajuga di bagian deposit dan withdraw sangat membantu para pemula,bagus suka fitur apk reku mudah pemulajuga deposit withdraw membantu pemula,"['bagus', 'suka', 'fitur', 'apk', 'reku', 'mudah', 'pemulajuga', 'deposit', 'withdraw', 'membantu', 'pemula']",bagus suka fitur apk reku mudah pemulajuga deposit withdraw bantu mula,positif,positif,positif
Pengguna Google,5,2023-11-26 20:12:40,"Dompet Reku Memang Mempermudah Kita Untuk Berinvestasi Cripto Saya Melakuan Ribuan Transaksi jual Beli Disini Dan Semuanya Lancar apabila Kita Mengalami Kendala Bisa melakukan Chat Live 24jam ADM Akan Selalu Siaga Membalas Keluhan Kita,,5 star ya.",dompet reku memang mempermudah kita untuk berinvestasi cripto saya melakuan ribuan transaksi jual beli disini dan semuanya lancar apabila kita mengalami kendala bisa melakukan chat live 24jam adm akan selalu siaga membalas keluhan kita5 star ya,dompet reku mempermudah berinvestasi cripto melakuan ribuan transaksi jual beli lancar mengalami kendala chat live 24jam adm siaga membalas keluhan kita5 star ya,"['dompet', 'reku', 'mempermudah', 'berinvestasi', 'cripto', 'melakuan', 'ribuan', 'transaksi', 'jual', 'beli', 'lancar', 'mengalami', 'kendala', 'chat', 'live', '24jam', 'adm', 'siaga', 'membalas', 'keluhan', 'kita5', 'star', 'ya']",dompet reku mudah investasi cripto laku ribu transaksi jual beli lancar alami kendala chat live 24jam adm siaga balas keluh kita5 star ya,positif,positif,positif
Pengguna Google,5,2023-11-26 20:12:10,"the best application for investing, easy to use, minimum deposit. keep it up and be the best application.",the best application for investing easy to use minimum deposit keep it up and be the best application,the best application for investing easy to use minimum deposit keep it up and be the best application,"['the', 'best', 'application', 'for', 'investing', 'easy', 'to', 'use', 'minimum', 'deposit', 'keep', 'it', 'up', 'and', 'be', 'the', 'best', 'application']",the best application for investing easy to use minimum deposit keep it up and be the best application,positif,positif,positif
Pengguna Google,5,2023-11-26 20:11:52,Sangat memuaskan saya sudah lama menggunakan reku karna lebih mudah digunakan dibanding lainnya depo dan wd pun bisa bank maupun ewalet terus maju menjadi 1 yg terbaik,sangat memuaskan saya sudah lama menggunakan reku karna lebih mudah digunakan dibanding lainnya depo dan wd pun bisa bank maupun ewalet terus maju menjadi 1 yg terbaik,memuaskan reku karna mudah dibanding depo wd bank ewalet maju 1 yg terbaik,"['memuaskan', 'reku', 'karna', 'mudah', 'dibanding', 'depo', 'wd', 'bank', 'ewalet', 'maju', '1', 'yg', 'terbaik']",muas reku karna mudah banding depo wd bank ewalet maju 1 yg baik,positif,positif,positif
Pengguna Google,5,2023-11-26 20:11:41,"Reku emang sip dah , wajib coba kalian , rasain aja sendiri , pokok.nya mantap lah , teruslah berkembang ..",reku emang sip dah  wajib coba kalian  rasain aja sendiri  pokoknya mantap lah  teruslah berkembang ,reku emang sip dah wajib coba rasain aja pokoknya mantap teruslah berkembang,"['reku', 'emang', 'sip', 'dah', 'wajib', 'coba', 'rasain', 'aja', 'pokoknya', 'mantap', 'teruslah', 'berkembang']",reku emang sip dah wajib coba rasain aja pokok mantap terus kembang,positif,positif,positif
Pengguna Google,5,2023-11-26 20:11:02,"Aplikasi mudah di gunakan penarikan rupiah nya cepat dan biaya nya murah dari yang lain, paling murah penarikan fee",aplikasi mudah di gunakan penarikan rupiah nya cepat dan biaya nya murah dari yang lain paling murah penarikan fee,aplikasi mudah penarikan rupiah nya cepat biaya nya murah murah penarikan fee,"['aplikasi', 'mudah', 'penarikan', 'rupiah', 'nya', 'cepat', 'biaya', 'nya', 'murah', 'murah', 'penarikan', 'fee']",aplikasi mudah tari rupiah nya cepat biaya nya murah murah tari fee,positif,positif,positif
Pengguna Google,5,2023-11-26 20:10:52,Aplikasi inves yang aman dan terjamin mudah di mengerti dan di pahami Widrawel cepet Rekomen buat kalian yang suka inves di crypto curensi,aplikasi inves yang aman dan terjamin mudah di mengerti dan di pahami widrawel cepet rekomen buat kalian yang suka inves di crypto curensi,aplikasi inves aman terjamin mudah mengerti pahami widrawel cepet rekomen suka inves crypto curensi,"['aplikasi', 'inves', 'aman', 'terjamin', 'mudah', 'mengerti', 'pahami', 'widrawel', 'cepet', 'rekomen', 'suka', 'inves', 'crypto', 'curensi']",aplikasi inves aman jamin mudah erti paham widrawel cepet rekomen suka inves crypto curensi,positif,positif,positif
Pengguna Google,5,2023-11-26 20:10:06,"Sejauh ini bagus dan tidak ada kendala dari deposit hingga penarikan.saya bersyukur karena dari sekian banyak exchange dari Indonesia hanya reku yang mengambil fee paling murah untuk penarikan IDR.semoga selalu seperti ini,dan semakin maju untuk reku dan team.",sejauh ini bagus dan tidak ada kendala dari deposit hingga penarikansaya bersyukur karena dari sekian banyak exchange dari indonesia hanya reku yang mengambil fee paling murah untuk penarikan idrsemoga selalu seperti inidan semakin maju untuk reku dan team,bagus kendala deposit penarikansaya bersyukur sekian exchange indonesia reku mengambil fee murah penarikan idrsemoga inidan maju reku team,"['bagus', 'kendala', 'deposit', 'penarikansaya', 'bersyukur', 'sekian', 'exchange', 'indonesia', 'reku', 'mengambil', 'fee', 'murah', 'penarikan', 'idrsemoga', 'inidan', 'maju', 'reku', 'team']",bagus kendala deposit penarikansaya syukur sekian exchange indonesia reku ambil fee murah tari idrsemoga inidan maju reku team,positif,positif,positif
Pengguna Google,5,2023-11-26 20:10:05,Aplikasi tercepat terbaik menurutku hanya di rekeningku.transaksi paling cepat dan aman sudah hampir 5 tahun pakai rekeningku blm pernah ada kendala sedikit pun good job rekeningku😍😍😇,aplikasi tercepat terbaik menurutku hanya di rekeningkutransaksi paling cepat dan aman sudah hampir 5 tahun pakai rekeningku blm pernah ada kendala sedikit pun good job rekeningku,aplikasi tercepat terbaik menurutku rekeningkutransaksi cepat aman 5 pakai rekeningku blm kendala good job rekeningku,"['aplikasi', 'tercepat', 'terbaik', 'menurutku', 'rekeningkutransaksi', 'cepat', 'aman', '5', 'pakai', 'rekeningku', 'blm', 'kendala', 'good', 'job', 'rekeningku']",aplikasi cepat baik turut rekeningkutransaksi cepat aman 5 pakai rekening blm kendala good job rekening,positif,positif,positif
Pengguna Google,5,2023-11-26 20:09:01,Aplikasi bagus untuk transaksi jual beli crypto mudah dan cepat dan keamanan terjamin sukses terus buat reku,aplikasi bagus untuk transaksi jual beli crypto mudah dan cepat dan keamanan terjamin sukses terus buat reku,aplikasi bagus transaksi jual beli crypto mudah cepat keamanan terjamin sukses reku,"['aplikasi', 'bagus', 'transaksi', 'jual', 'beli', 'crypto', 'mudah', 'cepat', 'keamanan', 'terjamin', 'sukses', 'reku']",aplikasi bagus transaksi jual beli crypto mudah cepat aman jamin sukses reku,positif,positif,positif
Pengguna Google,5,2023-11-26 20:08:45,Penyimpanan aset masa depan,penyimpanan aset masa depan,penyimpanan aset,"['penyimpanan', 'aset']",simpan aset,positif,positif,positif
Pengguna Google,5,2023-11-26 20:08:45,"Di Indonesia menurut saya Reku exchang paling gampang buat transaksi crypto, buat ikut trading Crypto , biyaya transaksi murah. Semoga reku selalu sukses dan lancar terus. Terima kasih banyak reku yang telah banyak membantu saya.",di indonesia menurut saya reku exchang paling gampang buat transaksi crypto buat ikut trading crypto  biyaya transaksi murah semoga reku selalu sukses dan lancar terus terima kasih banyak reku yang telah banyak membantu saya,indonesia reku exchang gampang transaksi crypto trading crypto biyaya transaksi murah semoga reku sukses lancar terima kasih reku membantu,"['indonesia', 'reku', 'exchang', 'gampang', 'transaksi', 'crypto', 'trading', 'crypto', 'biyaya', 'transaksi', 'murah', 'semoga', 'reku', 'sukses', 'lancar', 'terima', 'kasih', 'reku', 'membantu']",indonesia reku exchang gampang transaksi crypto trading crypto biyaya transaksi murah moga reku sukses lancar terima kasih reku bantu,positif,positif,positif
Pengguna Google,5,2023-11-26 20:08:33,"memudahkan investor dengan fitur pesan. jadi tinggal pesan, maka transaksi akan otomatis berjalan",memudahkan investor dengan fitur pesan jadi tinggal pesan maka transaksi akan otomatis berjalan,memudahkan investor fitur pesan tinggal pesan transaksi otomatis berjalan,"['memudahkan', 'investor', 'fitur', 'pesan', 'tinggal', 'pesan', 'transaksi', 'otomatis', 'berjalan']",mudah investor fitur pesan tinggal pesan transaksi otomatis jalan,positif,positif,positif
Pengguna Google,5,2023-11-26 20:08:32,aplikasi yang bagus buat pemula yang mau masuk di dunia Crypto,aplikasi yang bagus buat pemula yang mau masuk di dunia crypto,aplikasi bagus pemula masuk dunia crypto,"['aplikasi', 'bagus', 'pemula', 'masuk', 'dunia', 'crypto']",aplikasi bagus mula masuk dunia crypto,positif,positif,positif
Pengguna Google,5,2023-11-26 20:08:20,Good,good,good,['good'],good,positif,positif,positif
Pengguna Google,5,2023-11-26 20:08:06,"saya sudah 7 tahun pakai reku, trading di reku aman dan mudah, aplikasinya ringan, feenya juga murah. yuuk pakai reku sekarang",saya sudah 7 tahun pakai reku trading di reku aman dan mudah aplikasinya ringan feenya juga murah yuuk pakai reku sekarang,7 pakai reku trading reku aman mudah aplikasinya ringan feenya murah yuuk pakai reku,"['7', 'pakai', 'reku', 'trading', 'reku', 'aman', 'mudah', 'aplikasinya', 'ringan', 'feenya', 'murah', 'yuuk', 'pakai', 'reku']",7 pakai reku trading reku aman mudah aplikasi ringan feenya murah yuuk pakai reku,positif,positif,positif
Pengguna Google,4,2023-11-26 20:07:55,"Sangat bermanfaat untuk bisa mengetahui wawasan tentang dunia crypto, tidak di ragukan dengan aplikasi Rekeningku semoga kedepannya ad hal-hal yang baru lagi.",sangat bermanfaat untuk bisa mengetahui wawasan tentang dunia crypto tidak di ragukan dengan aplikasi rekeningku semoga kedepannya ad halhal yang baru lagi,bermanfaat wawasan dunia crypto ragukan aplikasi rekeningku semoga kedepannya ad halhal,"['bermanfaat', 'wawasan', 'dunia', 'crypto', 'ragukan', 'aplikasi', 'rekeningku', 'semoga', 'kedepannya', 'ad', 'halhal']",manfaat wawas dunia crypto ragu aplikasi rekening moga depan ad halhal,positif,positif,positif
Pengguna Google,5,2023-11-26 20:07:51,Aplikasi terbaik untuk belajar crypto dan investasi digital,aplikasi terbaik untuk belajar crypto dan investasi digital,aplikasi terbaik belajar crypto investasi digital,"['aplikasi', 'terbaik', 'belajar', 'crypto', 'investasi', 'digital']",aplikasi baik ajar crypto investasi digital,positif,positif,positif
Pengguna Google,5,2023-11-26 20:07:38,"Reku terbaik menurut saya, dari awal kenal dunia kripto saya sudah menggunakannya, masalah apapun bisa di atasi dengan cepat dan di tanggapi dengan baik, terima kasih Reku",reku terbaik menurut saya dari awal kenal dunia kripto saya sudah menggunakannya masalah apapun bisa di atasi dengan cepat dan di tanggapi dengan baik terima kasih reku,reku terbaik kenal dunia kripto menggunakannya apapun atasi cepat tanggapi terima kasih reku,"['reku', 'terbaik', 'kenal', 'dunia', 'kripto', 'menggunakannya', 'apapun', 'atasi', 'cepat', 'tanggapi', 'terima', 'kasih', 'reku']",reku baik kenal dunia kripto guna apa atas cepat tanggap terima kasih reku,positif,positif,positif
Pengguna Google,5,2023-11-26 20:06:41,Hampir setahun sudah menggunakan aplikasi Reku. Kemudahan dan kenyamanan dalam pemakaian beragam fitur menjadi nilai plusnya. Kemudahan WD itu yang paling penting dan di Reku kita memperolehnya. Semoga makin bertambah maju dan banyak bonus-bonus tambahan....,hampir setahun sudah menggunakan aplikasi reku kemudahan dan kenyamanan dalam pemakaian beragam fitur menjadi nilai plusnya kemudahan wd itu yang paling penting dan di reku kita memperolehnya semoga makin bertambah maju dan banyak bonusbonus tambahan,setahun aplikasi reku kemudahan kenyamanan pemakaian beragam fitur nilai plusnya kemudahan wd reku memperolehnya semoga bertambah maju bonusbonus tambahan,"['setahun', 'aplikasi', 'reku', 'kemudahan', 'kenyamanan', 'pemakaian', 'beragam', 'fitur', 'nilai', 'plusnya', 'kemudahan', 'wd', 'reku', 'memperolehnya', 'semoga', 'bertambah', 'maju', 'bonusbonus', 'tambahan']",tahun aplikasi reku mudah nyaman pakai agam fitur nilai plus mudah wd reku oleh moga tambah maju bonusbonus tambah,positif,positif,positif
Pengguna Google,5,2023-11-26 20:06:36,"Sumpah.. gak mau pindah lagi.. udah.. reku aja, gak mau yang lain.. buat REKU, tolong pertahankan kualitas seperti ini. aku cinta REKU, cinta pada pemakaian pertama. moga moga langgeng... Transaksi cepat banget. tiap ada problem fast respon.. i love REKU 😘😘",sumpah gak mau pindah lagi udah reku aja gak mau yang lain buat reku tolong pertahankan kualitas seperti ini aku cinta reku cinta pada pemakaian pertama moga moga langgeng transaksi cepat banget tiap ada problem fast respon i love reku ,sumpah gak pindah udah reku aja gak reku tolong pertahankan kualitas cinta reku cinta pemakaian moga moga langgeng transaksi cepat banget problem fast respon i love reku,"['sumpah', 'gak', 'pindah', 'udah', 'reku', 'aja', 'gak', 'reku', 'tolong', 'pertahankan', 'kualitas', 'cinta', 'reku', 'cinta', 'pemakaian', 'moga', 'moga', 'langgeng', 'transaksi', 'cepat', 'banget', 'problem', 'fast', 'respon', 'i', 'love', 'reku']",sumpah gak pindah udah reku aja gak reku tolong tahan kualitas cinta reku cinta pakai moga moga langgeng transaksi cepat banget problem fast respon i love reku,positif,positif,positif
Pengguna Google,5,2023-11-26 20:06:25,Alangkah baiknya bila pihak rekeningku bermurah hati jika menyediakan cek in harian yang berhadiah crypto random,alangkah baiknya bila pihak rekeningku bermurah hati jika menyediakan cek in harian yang berhadiah crypto random,alangkah baiknya rekeningku bermurah hati menyediakan cek in harian berhadiah crypto random,"['alangkah', 'baiknya', 'rekeningku', 'bermurah', 'hati', 'menyediakan', 'cek', 'in', 'harian', 'berhadiah', 'crypto', 'random']",alangkah baik rekening murah hati sedia cek in hari hadiah crypto random,positif,positif,positif
Pengguna Google,5,2023-11-26 20:05:53,Bagus but investasi,bagus but investasi,bagus but investasi,"['bagus', 'but', 'investasi']",bagus but investasi,positif,positif,positif
Pengguna Google,5,2023-11-26 20:04:54,"Sungguh tampilan paling memuaskan dibanding yg lain.. Banyak rek bank dan ewallet, bisa selalu dapat hadian dari misi reku.. Reku terbaik! Terima kasih :)",sungguh tampilan paling memuaskan dibanding yg lain banyak rek bank dan ewallet bisa selalu dapat hadian dari misi reku reku terbaik terima kasih ,sungguh tampilan memuaskan dibanding yg rek bank ewallet hadian misi reku reku terbaik terima kasih,"['sungguh', 'tampilan', 'memuaskan', 'dibanding', 'yg', 'rek', 'bank', 'ewallet', 'hadian', 'misi', 'reku', 'reku', 'terbaik', 'terima', 'kasih']",sungguh tampil muas banding yg rek bank ewallet hadian misi reku reku baik terima kasih,positif,positif,positif
Pengguna Google,5,2023-11-26 20:03:19,"Tampilan mudah di mengerti, fee paling myrah dari yg lainnya,proses transaksi cepat, terbaik memang reku ini",tampilan mudah di mengerti fee paling myrah dari yg lainnyaproses transaksi cepat terbaik memang reku ini,tampilan mudah mengerti fee myrah yg lainnyaproses transaksi cepat terbaik reku,"['tampilan', 'mudah', 'mengerti', 'fee', 'myrah', 'yg', 'lainnyaproses', 'transaksi', 'cepat', 'terbaik', 'reku']",tampil mudah erti fee myrah yg lainnyaproses transaksi cepat baik reku,positif,positif,positif
Pengguna Google,5,2023-11-26 19:08:15,Reku emang mantap,reku emang mantap,reku emang mantap,"['reku', 'emang', 'mantap']",reku emang mantap,positif,positif,positif
Pengguna Google,5,2023-11-26 06:49:10,Good,good,good,['good'],good,positif,positif,positif
Pengguna Google,5,2023-11-25 14:09:41,memuaskan,memuaskan,memuaskan,['memuaskan'],muas,positif,positif,positif
Pengguna Google,5,2023-11-25 10:01:17,Rekening ku paling enak buat inpestasi..potongan nya gk gede..dan live chat sopan2 dan cepet di tanggapi...,rekening ku paling enak buat inpestasipotongan nya gk gededan live chat sopan2 dan cepet di tanggapi,rekening ku enak inpestasipotongan nya gk gededan live chat sopan2 cepet tanggapi,"['rekening', 'ku', 'enak', 'inpestasipotongan', 'nya', 'gk', 'gededan', 'live', 'chat', 'sopan2', 'cepet', 'tanggapi']",rekening ku enak inpestasipotongan nya gk gededan live chat sopan2 cepet tanggap,positif,positif,positif
Pengguna Google,5,2023-11-25 09:39:32,"Selama pakai reku nyaman nyaman aja,jarang ada gangguan,sudah komplit tapi perlu sedikit tambahan untuk pengguna",selama pakai reku nyaman nyaman ajajarang ada gangguansudah komplit tapi perlu sedikit tambahan untuk pengguna,pakai reku nyaman nyaman ajajarang gangguansudah komplit tambahan pengguna,"['pakai', 'reku', 'nyaman', 'nyaman', 'ajajarang', 'gangguansudah', 'komplit', 'tambahan', 'pengguna']",pakai reku nyaman nyaman ajajarang gangguansudah komplit tambah guna,positif,positif,positif
Pengguna Google,5,2023-11-25 06:58:48,"rekomended banget, fitur keren, ada hadiah gratis juga.",rekomended banget fitur keren ada hadiah gratis juga,rekomended banget fitur keren hadiah gratis,"['rekomended', 'banget', 'fitur', 'keren', 'hadiah', 'gratis']",rekomended banget fitur keren hadiah gratis,positif,positif,positif
Pengguna Google,1,2023-11-25 02:27:20,"Tidak dapat mengetahui nilai rata2 jual beli. Padahal di aplikasi lainnya pasti ada. Jadi kita tidak tau, posisi koin kita sedang untung/rugi.",tidak dapat mengetahui nilai rata2 jual beli padahal di aplikasi lainnya pasti ada jadi kita tidak tau posisi koin kita sedang untungrugi,nilai rata2 jual beli aplikasi tau posisi koin untungrugi,"['nilai', 'rata2', 'jual', 'beli', 'aplikasi', 'tau', 'posisi', 'koin', 'untungrugi']",nilai rata2 jual beli aplikasi tau posisi koin untungrugi,negatif,positif,negatif
Pengguna Google,5,2023-11-24 22:14:36,"aplikasi nya bagus tidak ada bug, cara deposit atau WD murah banget, terimakasih rekeningku. selalu memberikan fitur menarik. sukses terus dan konsisten dalam pelayanannya👍👍👍👍👍",aplikasi nya bagus tidak ada bug cara deposit atau wd murah banget terimakasih rekeningku selalu memberikan fitur menarik sukses terus dan konsisten dalam pelayanannya,aplikasi nya bagus bug deposit wd murah banget terimakasih rekeningku fitur menarik sukses konsisten pelayanannya,"['aplikasi', 'nya', 'bagus', 'bug', 'deposit', 'wd', 'murah', 'banget', 'terimakasih', 'rekeningku', 'fitur', 'menarik', 'sukses', 'konsisten', 'pelayanannya']",aplikasi nya bagus bug deposit wd murah banget terimakasih rekening fitur tarik sukses konsisten layan,positif,positif,positif
Pengguna Google,5,2023-11-24 21:55:27,Saya sebagai pemula yang ingin belajar dan staking di reku sangat membantu dengan modal yang kecil Terima reku selalu membantu,saya sebagai pemula yang ingin belajar dan staking di reku sangat membantu dengan modal yang kecil terima reku selalu membantu,pemula belajar staking reku membantu modal terima reku membantu,"['pemula', 'belajar', 'staking', 'reku', 'membantu', 'modal', 'terima', 'reku', 'membantu']",mula ajar staking reku bantu modal terima reku bantu,positif,positif,positif
Pengguna Google,5,2023-11-24 20:52:57,Investasi di reku sangat lah mudah.bagi pemula langsung bisa. Semoga sukses selalu reku,investasi di reku sangat lah mudahbagi pemula langsung bisa semoga sukses selalu reku,investasi reku mudahbagi pemula langsung semoga sukses reku,"['investasi', 'reku', 'mudahbagi', 'pemula', 'langsung', 'semoga', 'sukses', 'reku']",investasi reku mudahbagi mula langsung moga sukses reku,positif,positif,positif
Pengguna Google,5,2023-11-24 18:58:49,"gw dukung exchange produk lokal,semoga makin maju, jgn lupa pake kode rundaf2 agar dapet bonus besar... salam cuan",gw dukung exchange produk lokalsemoga makin maju jgn lupa pake kode rundaf2 agar dapet bonus besar salam cuan,gw dukung exchange produk lokalsemoga maju jgn lupa pake kode rundaf2 dapet bonus salam cuan,"['gw', 'dukung', 'exchange', 'produk', 'lokalsemoga', 'maju', 'jgn', 'lupa', 'pake', 'kode', 'rundaf2', 'dapet', 'bonus', 'salam', 'cuan']",gw dukung exchange produk lokalsemoga maju jgn lupa pake kode rundaf2 dapet bonus salam cuan,positif,positif,positif
Pengguna Google,5,2023-11-24 18:13:54,exchange paling simpel dan paling mudah,exchange paling simpel dan paling mudah,exchange simpel mudah,"['exchange', 'simpel', 'mudah']",exchange simpel mudah,positif,positif,positif
Pengguna Google,5,2023-11-24 18:04:47,"Reku merupakan aplikasi terbaik untuk berinventasi crypto abad ini...di aplikasi ini juga banyak reward berupa rupiah,selain itu aplikasi ini juga merupakan aplikasi jual beli aset crypto yang sangat baik.",reku merupakan aplikasi terbaik untuk berinventasi crypto abad inidi aplikasi ini juga banyak reward berupa rupiahselain itu aplikasi ini juga merupakan aplikasi jual beli aset crypto yang sangat baik,reku aplikasi terbaik berinventasi crypto abad inidi aplikasi reward rupiahselain aplikasi aplikasi jual beli aset crypto,"['reku', 'aplikasi', 'terbaik', 'berinventasi', 'crypto', 'abad', 'inidi', 'aplikasi', 'reward', 'rupiahselain', 'aplikasi', 'aplikasi', 'jual', 'beli', 'aset', 'crypto']",reku aplikasi baik berinventasi crypto abad inidi aplikasi reward rupiahselain aplikasi aplikasi jual beli aset crypto,positif,positif,positif
Pengguna Google,5,2023-11-24 16:52:35,"Aplikasi Reku ini sangat friendly digunakan, tidak terlalu banyak Maintenance, Koin-koin yang diperdagangkan pun oke, Saran Di perbanyak Koin2 pada jaringan solana, next project Pi network di masukan juga 😁🤭",aplikasi reku ini sangat friendly digunakan tidak terlalu banyak maintenance koinkoin yang diperdagangkan pun oke saran di perbanyak koin2 pada jaringan solana next project pi network di masukan juga ,aplikasi reku friendly maintenance koinkoin diperdagangkan oke saran perbanyak koin2 jaringan solana next project pi network masukan,"['aplikasi', 'reku', 'friendly', 'maintenance', 'koinkoin', 'diperdagangkan', 'oke', 'saran', 'perbanyak', 'koin2', 'jaringan', 'solana', 'next', 'project', 'pi', 'network', 'masukan']",aplikasi reku friendly maintenance koinkoin dagang oke saran banyak koin2 jaring solana next project pi network masuk,positif,positif,positif
Pengguna Google,5,2023-11-24 16:29:10,Aplikasi exchange crypto terbaik. Simple dan elegan . Good job reku,aplikasi exchange crypto terbaik simple dan elegan  good job reku,aplikasi exchange crypto terbaik simple elegan good job reku,"['aplikasi', 'exchange', 'crypto', 'terbaik', 'simple', 'elegan', 'good', 'job', 'reku']",aplikasi exchange crypto baik simple elegan good job reku,positif,positif,positif
Pengguna Google,5,2023-11-24 15:56:12,Best,best,best,['best'],best,positif,positif,positif
