userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
yoshep niki,1,2021-01-03 09:26:53,Tiba tiba transaksi doge tidak bisa,tiba tiba transaksi doge tidak bisa,transaksi doge,"['transaksi', 'doge']",transaksi doge,negatif
Ma_Ryo 90,1,2021-01-03 09:24:30,Kecewa maitenine mulu,kecewa maitenine mulu,kecewa maitenine mulu,"['kecewa', 'maitenine', 'mulu']",kecewa maitenine mulu,negatif
bunga charoline,1,2021-01-03 09:19:38,DOGE SAYA GK BSA WD 😭😭😭😭,doge saya gk bsa wd ,doge gk bsa wd,"['doge', 'gk', 'bsa', 'wd']",doge gk bsa wd,negatif
Babang Samm,1,2021-01-03 08:55:54,"hati2 jga perusahaan kalian ya ,,, jgn sampai d bilang pnipu ,,, skarang doge gk bisa wd beli crypto doge juga juga gk bisa ,,, tpi yg lainn bisa cuma doge saja yg gk bisa ,, knp ya ? ada maksud apa d balik smua ini ,,, ?? apa saya yg harus brtanya k Kominfo langsung ??",hati2 jga perusahaan kalian ya  jgn sampai d bilang pnipu  skarang doge gk bisa wd beli crypto doge juga juga gk bisa  tpi yg lainn bisa cuma doge saja yg gk bisa  knp ya  ada maksud apa d balik smua ini   apa saya yg harus brtanya k kominfo langsung ,hati2 jga perusahaan ya jgn d bilang pnipu skarang doge gk wd beli crypto doge gk tpi yg lainn doge yg gk knp ya maksud d smua yg brtanya k kominfo langsung,"['hati2', 'jga', 'perusahaan', 'ya', 'jgn', 'd', 'bilang', 'pnipu', 'skarang', 'doge', 'gk', 'wd', 'beli', 'crypto', 'doge', 'gk', 'tpi', 'yg', 'lainn', 'doge', 'yg', 'gk', 'knp', 'ya', 'maksud', 'd', 'smua', 'yg', 'brtanya', 'k', 'kominfo', 'langsung']",hati2 jga usaha ya jgn d bilang pnipu skarang doge gk wd beli crypto doge gk tpi yg lainn doge yg gk knp ya maksud d smua yg brtanya k kominfo langsung,negatif
IMC PROJECT,1,2021-01-03 08:33:29,Kadang Klaim sepihak,kadang klaim sepihak,kadang klaim,"['kadang', 'klaim']",kadang klaim,negatif
iskandar lim,5,2021-01-03 08:33:21,Bagus,bagus,bagus,['bagus'],bagus,positif
Wahyu Widianto,1,2021-01-03 08:28:58,Kebanyakkan mt pas harga lagi pump keras atau dump keras.. kritik ke admin di grup malah di kick + block.. anti kritik sekali ini aplikasi..,kebanyakkan mt pas harga lagi pump keras atau dump keras kritik ke admin di grup malah di kick  block anti kritik sekali ini aplikasi,kebanyakkan mt pas harga pump keras dump keras kritik admin grup kick block anti kritik aplikasi,"['kebanyakkan', 'mt', 'pas', 'harga', 'pump', 'keras', 'dump', 'keras', 'kritik', 'admin', 'grup', 'kick', 'block', 'anti', 'kritik', 'aplikasi']",banyak mt pas harga pump keras dump keras kritik admin grup kick block anti kritik aplikasi,negatif
hafizh varian,1,2021-01-03 08:14:23,Maintenance terus. Bikin nyangkut,maintenance terus bikin nyangkut,maintenance bikin nyangkut,"['maintenance', 'bikin', 'nyangkut']",maintenance bikin nyangkut,negatif
Tri irawan,2,2021-01-03 07:10:18,"Mohon di tambahkan VA BCA, trims",mohon di tambahkan va bca trims,mohon tambahkan va bca trims,"['mohon', 'tambahkan', 'va', 'bca', 'trims']",mohon tambah va bca trims,negatif
Suryana,1,2021-01-03 06:49:06,"Saat doge naik, aneh. BUY & SELL tidak bisa di tekan. Seperti ada permainan org dalam, di market sebelah padahal bisa.",saat doge naik aneh buy  sell tidak bisa di tekan seperti ada permainan org dalam di market sebelah padahal bisa,doge aneh buy sell tekan permainan org market sebelah,"['doge', 'aneh', 'buy', 'sell', 'tekan', 'permainan', 'org', 'market', 'sebelah']",doge aneh buy sell tekan main org market belah,negatif
Nhanie Riezkanie,1,2021-01-03 06:13:28,"Jelek kebanyakan eror banyak cukongnya Hati"" duitmu babat habis semua",jelek kebanyakan eror banyak cukongnya hati duitmu babat habis semua,jelek kebanyakan eror cukongnya hati duitmu babat habis,"['jelek', 'kebanyakan', 'eror', 'cukongnya', 'hati', 'duitmu', 'babat', 'habis']",jelek banyak eror cukong hati duit babat habis,negatif
Grass track,2,2021-01-03 04:52:14,Live chat suporr antri 70 - sudah 1 jam menunggu Sangat lamaaaaa,live chat suporr antri 70  sudah 1 jam menunggu sangat lamaaaaa,live chat suporr antri 70 1 jam menunggu lamaaaaa,"['live', 'chat', 'suporr', 'antri', '70', '1', 'jam', 'menunggu', 'lamaaaaa']",live chat suporr antri 70 1 jam tunggu lamaaaaa,negatif
Edo Irfandi,1,2021-01-03 04:49:09,likuiditas itupenting!!!!,likuiditas itupenting,likuiditas itupenting,"['likuiditas', 'itupenting']",likuiditas itupenting,negatif
Zima Zamzima,1,2021-01-03 03:29:31,"Baru sekali pake trading disini, dah dibuat kapok. Gak bisa di andalkan. Ngajak melarat dengan menanggung kerugian berlipat ganda. Cukup sekian dan terima kasih. 🤝",baru sekali pake trading disini dah dibuat kapok gak bisa di andalkan ngajak melarat dengan menanggung kerugian berlipat ganda cukup sekian dan terima kasih ,pake trading dah kapok gak andalkan ngajak melarat menanggung kerugian berlipat ganda sekian terima kasih,"['pake', 'trading', 'dah', 'kapok', 'gak', 'andalkan', 'ngajak', 'melarat', 'menanggung', 'kerugian', 'berlipat', 'ganda', 'sekian', 'terima', 'kasih']",pake trading dah kapok gak andal ngajak melarat tanggung rugi lipat ganda sekian terima kasih,negatif
Dede Derajat,1,2021-01-03 02:50:01,Kenapa MT saat harga lagi UP jadi ga bisa close,kenapa mt saat harga lagi up jadi ga bisa close,mt harga up ga close,"['mt', 'harga', 'up', 'ga', 'close']",mt harga up ga close,negatif
Agie Emelio Ganda,1,2021-01-03 02:43:16,"MT terus2an,ketika doge di harga 100 deposit nunggu sampai 3 jam,giliran deposit masuk market masih close.. maunya apa sih Giliran mau dijual di 180 orderan malah ditutup lagi 😂 eh tiba2 ke 161 khusus doge coin malah diclose",mt terus2anketika doge di harga 100 deposit nunggu sampai 3 jamgiliran deposit masuk market masih close maunya apa sih giliran mau dijual di 180 orderan malah ditutup lagi  eh tiba2 ke 161 khusus doge coin malah diclose,mt terus2anketika doge harga 100 deposit nunggu 3 jamgiliran deposit masuk market close maunya sih giliran dijual 180 orderan ditutup eh tiba2 161 khusus doge coin diclose,"['mt', 'terus2anketika', 'doge', 'harga', '100', 'deposit', 'nunggu', '3', 'jamgiliran', 'deposit', 'masuk', 'market', 'close', 'maunya', 'sih', 'giliran', 'dijual', '180', 'orderan', 'ditutup', 'eh', 'tiba2', '161', 'khusus', 'doge', 'coin', 'diclose']",mt terus2anketika doge harga 100 deposit nunggu 3 jamgiliran deposit masuk market close mau sih gilir jual 180 order tutup eh tiba2 161 khusus doge coin diclose,negatif
Cthulhu Chaos,1,2021-01-03 01:14:58,"Tanggal 2 Januari, Saat harga pump dan dump gede selalu maintenance. Sudah berapa profit yang terbuang gara gara maintenance. Apalagi doge yg udh naik eh tiba tiba MT pas habis MT keburu turun gak sempat Sell. Terus MT lagi gajelas Hari ini 3 Januari saya putuskan pindah ke lain aja.",tanggal 2 januari saat harga pump dan dump gede selalu maintenance sudah berapa profit yang terbuang gara gara maintenance apalagi doge yg udh naik eh tiba tiba mt pas habis mt keburu turun gak sempat sell terus mt lagi gajelas hari ini 3 januari saya putuskan pindah ke lain aja,tanggal 2 januari harga pump dump gede maintenance profit terbuang gara gara maintenance doge yg udh eh mt pas habis mt keburu turun gak sell mt gajelas 3 januari putuskan pindah aja,"['tanggal', '2', 'januari', 'harga', 'pump', 'dump', 'gede', 'maintenance', 'profit', 'terbuang', 'gara', 'gara', 'maintenance', 'doge', 'yg', 'udh', 'eh', 'mt', 'pas', 'habis', 'mt', 'keburu', 'turun', 'gak', 'sell', 'mt', 'gajelas', '3', 'januari', 'putuskan', 'pindah', 'aja']",tanggal 2 januari harga pump dump gede maintenance profit buang gara gara maintenance doge yg udh eh mt pas habis mt keburu turun gak sell mt gajelas 3 januari putus pindah aja,negatif
adie Mulyadi,1,2021-01-03 01:04:54,Aplikasi Payah 👎👎,aplikasi payah ,aplikasi payah,"['aplikasi', 'payah']",aplikasi payah,negatif
Leylin Arken,1,2021-01-03 01:01:24,Maintenance teruss setiap harga dump sama pump. Bisa banget rugi di doge td berapa profit yg gk keambil coba,maintenance teruss setiap harga dump sama pump bisa banget rugi di doge td berapa profit yg gk keambil coba,maintenance teruss harga dump pump banget rugi doge td profit yg gk keambil coba,"['maintenance', 'teruss', 'harga', 'dump', 'pump', 'banget', 'rugi', 'doge', 'td', 'profit', 'yg', 'gk', 'keambil', 'coba']",maintenance teruss harga dump pump banget rugi doge td profit yg gk ambil coba,negatif
Muhammad Naufal Azhar,1,2021-01-03 00:56:16,Selalu maintenance tiba tiba tanpa pemberitahuan,selalu maintenance tiba tiba tanpa pemberitahuan,maintenance pemberitahuan,"['maintenance', 'pemberitahuan']",maintenance pemberitahuan,negatif
ana mughni,1,2021-01-03 00:02:07,Uninstal pindah sebelah,uninstal pindah sebelah,uninstal pindah sebelah,"['uninstal', 'pindah', 'sebelah']",uninstal pindah belah,negatif
membawa amanah,1,2021-01-03 00:01:43,Uninstal pindah sebelah,uninstal pindah sebelah,uninstal pindah sebelah,"['uninstal', 'pindah', 'sebelah']",uninstal pindah belah,negatif
Yendri Setiawan,1,2021-01-02 23:59:55,Sering gangguan,sering gangguan,gangguan,['gangguan'],ganggu,negatif
WRZA,1,2021-01-02 23:56:15,", Maintanance mulu, pengguna yang dirugikan,", maintanance mulu pengguna yang dirugikan,maintanance mulu pengguna dirugikan,"['maintanance', 'mulu', 'pengguna', 'dirugikan']",maintanance mulu guna rugi,negatif
Zaki Nur Ihsan,1,2021-01-02 23:55:18,EXTRATIME,extratime,extratime,['extratime'],extratime,negatif
Bangun Prakoso,1,2021-01-02 23:55:15,"Aplikasi nya eror terus waktu harga tinggi server Maintenance, gk worth, sudah ancang ancang cari aplikasi serupa yg lebih pro",aplikasi nya eror terus waktu harga tinggi server maintenance gk worth sudah ancang ancang cari aplikasi serupa yg lebih pro,aplikasi nya eror harga server maintenance gk worth ancang ancang cari aplikasi yg pro,"['aplikasi', 'nya', 'eror', 'harga', 'server', 'maintenance', 'gk', 'worth', 'ancang', 'ancang', 'cari', 'aplikasi', 'yg', 'pro']",aplikasi nya eror harga server maintenance gk worth ancang ancang cari aplikasi yg pro,negatif
Sandy M,1,2021-01-02 23:54:41,Lelet,lelet,lelet,['lelet'],lelet,negatif
Eko Prasmanan (tyo),1,2021-01-02 23:51:44,MT Mulu cok!!!! Jadi ga bisa Sell Di ATH!!!!,mt mulu cok jadi ga bisa sell di ath,mt mulu cok ga sell ath,"['mt', 'mulu', 'cok', 'ga', 'sell', 'ath']",mt mulu cok ga sell ath,negatif
Ihz N,1,2021-01-02 23:36:05,Tidak bisa berkata apa apa,tidak bisa berkata apa apa,,[],,negatif
wowok gaming,5,2021-01-02 23:11:12,Aplikasi pendukung yang bagus,aplikasi pendukung yang bagus,aplikasi pendukung bagus,"['aplikasi', 'pendukung', 'bagus']",aplikasi dukung bagus,positif
Wawan Saputro,1,2021-01-02 23:03:57,Aplikasi bosok.. Market lg bagus2nya pakai acara maintenance,aplikasi bosok market lg bagus2nya pakai acara maintenance,aplikasi bosok market lg bagus2nya pakai acara maintenance,"['aplikasi', 'bosok', 'market', 'lg', 'bagus2nya', 'pakai', 'acara', 'maintenance']",aplikasi bosok market lg bagus2nya pakai acara maintenance,negatif
Muhammad Iqbal Zaki Irfan,5,2021-01-02 22:46:04,"Semua yang ada di rekeningku gua suka, 1 aja yang ga gua suka kali ini, seringnya maintenance mendadak...gua kasih bintang lima nih biar sadar...kasih stopwatch di pemberitahuan biar member tau real nya 15-30 menit atau bahkan sampai 1 jam.....",semua yang ada di rekeningku gua suka 1 aja yang ga gua suka kali ini seringnya maintenance mendadakgua kasih bintang lima nih biar sadarkasih stopwatch di pemberitahuan biar member tau real nya 1530 menit atau bahkan sampai 1 jam,rekeningku gua suka 1 aja ga gua suka kali maintenance mendadakgua kasih bintang nih biar sadarkasih stopwatch pemberitahuan biar member tau real nya 1530 menit 1 jam,"['rekeningku', 'gua', 'suka', '1', 'aja', 'ga', 'gua', 'suka', 'kali', 'maintenance', 'mendadakgua', 'kasih', 'bintang', 'nih', 'biar', 'sadarkasih', 'stopwatch', 'pemberitahuan', 'biar', 'member', 'tau', 'real', 'nya', '1530', 'menit', '1', 'jam']",rekening gua suka 1 aja ga gua suka kali maintenance mendadakgua kasih bintang nih biar sadarkasih stopwatch pemberitahuan biar member tau real nya 1530 menit 1 jam,positif
Zidane Ayubi,1,2021-01-02 22:40:38,"Server diperbaiki bos, lu punya pengguna yg banyak nih. Kl gini terus bakal banyak yg kecewa grgr tiap lg transaksi malah maintenance",server diperbaiki bos lu punya pengguna yg banyak nih kl gini terus bakal banyak yg kecewa grgr tiap lg transaksi malah maintenance,server diperbaiki bos lu pengguna yg nih kl gini yg kecewa grgr lg transaksi maintenance,"['server', 'diperbaiki', 'bos', 'lu', 'pengguna', 'yg', 'nih', 'kl', 'gini', 'yg', 'kecewa', 'grgr', 'lg', 'transaksi', 'maintenance']",server baik bos lu guna yg nih kl gin yg kecewa grgr lg transaksi maintenance,negatif
Good Game,1,2021-01-02 22:30:06,Padahal udah beli kenapa malah maintenance terus malah turun banyak jdi rugi hilang saldo banyak,padahal udah beli kenapa malah maintenance terus malah turun banyak jdi rugi hilang saldo banyak,udah beli maintenance turun jdi rugi hilang saldo,"['udah', 'beli', 'maintenance', 'turun', 'jdi', 'rugi', 'hilang', 'saldo']",udah beli maintenance turun jdi rugi hilang saldo,negatif
Wiranto 056,1,2021-01-02 20:22:36,Tolong dong ini saya deposit tapi status batal dan uang saya gak kembali ke aplikasi DANA saya. Dan saya chat Cs nya lama tolong untuk lebih cepat dalam menanggapi masak harus nunggu 100 antrian dan kadang harus ngulang antri dari 100 lagi. Tolong dibantu kak,tolong dong ini saya deposit tapi status batal dan uang saya gak kembali ke aplikasi dana saya dan saya chat cs nya lama tolong untuk lebih cepat dalam menanggapi masak harus nunggu 100 antrian dan kadang harus ngulang antri dari 100 lagi tolong dibantu kak,tolong deposit status batal uang gak aplikasi dana chat cs nya tolong cepat menanggapi masak nunggu 100 antrian kadang ngulang antri 100 tolong dibantu kak,"['tolong', 'deposit', 'status', 'batal', 'uang', 'gak', 'aplikasi', 'dana', 'chat', 'cs', 'nya', 'tolong', 'cepat', 'menanggapi', 'masak', 'nunggu', '100', 'antrian', 'kadang', 'ngulang', 'antri', '100', 'tolong', 'dibantu', 'kak']",tolong deposit status batal uang gak aplikasi dana chat cs nya tolong cepat tanggap masak nunggu 100 antri kadang ngulang antri 100 tolong bantu kak,negatif
Sang Pendekar Nagaaa,1,2021-01-02 20:18:17,😭😭deposit 100 juta. ga di terima gara gara nama akun beda sama nama rekening. DUIT NYA GA DI BALIKIN DONG 😭😭😭😭,deposit 100 juta ga di terima gara gara nama akun beda sama nama rekening duit nya ga di balikin dong ,deposit 100 juta ga terima gara gara nama akun beda nama rekening duit nya ga balikin,"['deposit', '100', 'juta', 'ga', 'terima', 'gara', 'gara', 'nama', 'akun', 'beda', 'nama', 'rekening', 'duit', 'nya', 'ga', 'balikin']",deposit 100 juta ga terima gara gara nama akun beda nama rekening duit nya ga balikin,negatif
Aby Sulaeman,1,2021-01-02 20:01:10,"Emang si fee nya lebih kecil tapi kalo deposit ajah sejam lebih buat apa,,,buang2 waktu saya,,,mending pindah ke sebelah lagi,,fee besar tapi pelayanan cepat dan memuaskan,,,maaf sya uninstal aplikasinya",emang si fee nya lebih kecil tapi kalo deposit ajah sejam lebih buat apabuang2 waktu sayamending pindah ke sebelah lagifee besar tapi pelayanan cepat dan memuaskanmaaf sya uninstal aplikasinya,emang si fee nya kalo deposit ajah sejam apabuang2 sayamending pindah sebelah lagifee pelayanan cepat memuaskanmaaf sya uninstal aplikasinya,"['emang', 'si', 'fee', 'nya', 'kalo', 'deposit', 'ajah', 'sejam', 'apabuang2', 'sayamending', 'pindah', 'sebelah', 'lagifee', 'pelayanan', 'cepat', 'memuaskanmaaf', 'sya', 'uninstal', 'aplikasinya']",emang si fee nya kalo deposit ajah jam apabuang2 sayamending pindah belah lagifee layan cepat memuaskanmaaf sya uninstal aplikasi,negatif
Alev Yozicko,1,2021-01-02 18:19:14,Sangat kecewa..deposit sangat lama di proses....klo bisa gak saya kasih bintang ni aplikasi,sangat kecewadeposit sangat lama di prosesklo bisa gak saya kasih bintang ni aplikasi,kecewadeposit prosesklo gak kasih bintang ni aplikasi,"['kecewadeposit', 'prosesklo', 'gak', 'kasih', 'bintang', 'ni', 'aplikasi']",kecewadeposit prosesklo gak kasih bintang ni aplikasi,negatif
Mohammad Rifky,2,2021-01-02 18:18:26,"Deposit Saldo masuknya lama, respon CS juga lama",deposit saldo masuknya lama respon cs juga lama,deposit saldo masuknya respon cs,"['deposit', 'saldo', 'masuknya', 'respon', 'cs']",deposit saldo masuk respon cs,negatif
IWA N,1,2021-01-02 15:28:34,Aplikasi ini menurut saya masih banyak yy perlu diperbaiki. Terutama masalah customer service. Karena masalah tersebut kepercayaan terhadap aplikasi ini berkurang.,aplikasi ini menurut saya masih banyak yy perlu diperbaiki terutama masalah customer service karena masalah tersebut kepercayaan terhadap aplikasi ini berkurang,aplikasi yy diperbaiki customer service kepercayaan aplikasi berkurang,"['aplikasi', 'yy', 'diperbaiki', 'customer', 'service', 'kepercayaan', 'aplikasi', 'berkurang']",aplikasi yy baik customer service percaya aplikasi kurang,negatif
HeNsa Chanel,4,2021-01-02 13:52:55,Saya suka pakai rekening ku... tolong proses pembelian dan penjualan di percepat.. karena sangat merugikan,saya suka pakai rekening ku tolong proses pembelian dan penjualan di percepat karena sangat merugikan,suka pakai rekening ku tolong proses pembelian penjualan percepat merugikan,"['suka', 'pakai', 'rekening', 'ku', 'tolong', 'proses', 'pembelian', 'penjualan', 'percepat', 'merugikan']",suka pakai rekening ku tolong proses beli jual cepat rugi,positif
Naufil Basith,1,2021-01-02 13:46:07,Sangat jelek. Sangat tidak rekomendasi untuk trading. Saat aset mahal marketnya ditutup dan Maintanace tanpa pemberitahuan sebelumnya. Hari ini 02-01-2021 jam 13.40 dogecoin tidak bisa diwithdraw karena mungkin takut rugi melihat doge yg harganya meroket. Parah. Sory auto uninstall. Pindah ke Indodax. 👎,sangat jelek sangat tidak rekomendasi untuk trading saat aset mahal marketnya ditutup dan maintanace tanpa pemberitahuan sebelumnya hari ini 02012021 jam 1340 dogecoin tidak bisa diwithdraw karena mungkin takut rugi melihat doge yg harganya meroket parah sory auto uninstall pindah ke indodax ,jelek rekomendasi trading aset mahal marketnya ditutup maintanace pemberitahuan 02012021 jam 1340 dogecoin diwithdraw takut rugi doge yg harganya meroket parah sory auto uninstall pindah indodax,"['jelek', 'rekomendasi', 'trading', 'aset', 'mahal', 'marketnya', 'ditutup', 'maintanace', 'pemberitahuan', '02012021', 'jam', '1340', 'dogecoin', 'diwithdraw', 'takut', 'rugi', 'doge', 'yg', 'harganya', 'meroket', 'parah', 'sory', 'auto', 'uninstall', 'pindah', 'indodax']",jelek rekomendasi trading aset mahal marketnya tutup maintanace pemberitahuan 02012021 jam 1340 dogecoin diwithdraw takut rugi doge yg harga roket parah sory auto uninstall pindah indodax,negatif
Heppy,1,2021-01-02 13:28:55,"Deposit sejak 2hari lalu tak masuk², .. Tak ada keterangan tutup/libur... Lelet sangat",deposit sejak 2hari lalu tak masuk  tak ada keterangan tutuplibur lelet sangat,deposit 2hari masuk keterangan tutuplibur lelet,"['deposit', '2hari', 'masuk', 'keterangan', 'tutuplibur', 'lelet']",deposit 2hari masuk terang tutuplibur lelet,negatif
Liogo,2,2021-01-02 03:50:13,Ini daftarnya Ribet..harus pake ada tulisan kertas dan ttd untuk foto selfie saat register..risih kaya gtu..ga tw ini data pribadi aman atw gak..takut di salahgunakan..,ini daftarnya ribetharus pake ada tulisan kertas dan ttd untuk foto selfie saat registerrisih kaya gtuga tw ini data pribadi aman atw gaktakut di salahgunakan,daftarnya ribetharus pake tulisan kertas ttd foto selfie registerrisih kaya gtuga tw data pribadi aman atw gaktakut salahgunakan,"['daftarnya', 'ribetharus', 'pake', 'tulisan', 'kertas', 'ttd', 'foto', 'selfie', 'registerrisih', 'kaya', 'gtuga', 'tw', 'data', 'pribadi', 'aman', 'atw', 'gaktakut', 'salahgunakan']",daftar ribetharus pake tulis kertas ttd foto selfie registerrisih kaya gtuga tw data pribadi aman atw gaktakut salahgunakan,negatif
Ahmad Fatoni,1,2021-01-02 01:40:18,Verifikasi gagal terus Kapan investasi?masa ga bisa bantu mempermudah,verifikasi gagal terus kapan investasimasa ga bisa bantu mempermudah,verifikasi gagal investasimasa ga bantu mempermudah,"['verifikasi', 'gagal', 'investasimasa', 'ga', 'bantu', 'mempermudah']",verifikasi gagal investasimasa ga bantu mudah,negatif
Jon Hendri,5,2021-01-01 22:56:19,Aku,aku,,[],,positif
ade kurniawan atmaja,5,2021-01-01 17:11:23,Keren,keren,keren,['keren'],keren,positif
William Irawan,5,2021-01-01 15:11:42,Mantap Transaksi Cepat Recomended 👍👌,mantap transaksi cepat recomended ,mantap transaksi cepat recomended,"['mantap', 'transaksi', 'cepat', 'recomended']",mantap transaksi cepat recomended,positif
I Putu MJ,5,2020-12-31 18:57:05,Tolong chart nya tambahin tools buat nge gambar (untuk smartphone). Dan buat indikator nya bisa di save,tolong chart nya tambahin tools buat nge gambar untuk smartphone dan buat indikator nya bisa di save,tolong chart nya tambahin tools nge gambar smartphone indikator nya save,"['tolong', 'chart', 'nya', 'tambahin', 'tools', 'nge', 'gambar', 'smartphone', 'indikator', 'nya', 'save']",tolong chart nya tambahin tools nge gambar smartphone indikator nya save,positif
Ayu Wahyuni89,5,2020-12-31 16:49:06,"Thankyou cs , respon cepat",thankyou cs  respon cepat,thankyou cs respon cepat,"['thankyou', 'cs', 'respon', 'cepat']",thankyou cs respon cepat,positif
Ahmad Sukarno,2,2020-12-31 09:03:18,Kenapa rekeningku sejak tgl 24 tidak bisa di buka bagaimana caranya buka ?,kenapa rekeningku sejak tgl 24 tidak bisa di buka bagaimana caranya buka ,rekeningku tgl 24 buka buka,"['rekeningku', 'tgl', '24', 'buka', 'buka']",rekening tgl 24 buka buka,negatif
H Legimun,5,2020-12-31 00:23:40,"Aku suka dengan aplikasi ini, cepat,",aku suka dengan aplikasi ini cepat,suka aplikasi cepat,"['suka', 'aplikasi', 'cepat']",suka aplikasi cepat,positif
Raji Hidayatullah,5,2020-12-30 14:18:33,Halo admin yang terhormat saya cuma ada sedikit saran kedepannya untuk ditambahkan fitur live chat dengan para invetasi/user aplikasi rekeningku dari seluruh wilayah/negara.,halo admin yang terhormat saya cuma ada sedikit saran kedepannya untuk ditambahkan fitur live chat dengan para invetasiuser aplikasi rekeningku dari seluruh wilayahnegara,halo admin terhormat saran kedepannya fitur live chat invetasiuser aplikasi rekeningku wilayahnegara,"['halo', 'admin', 'terhormat', 'saran', 'kedepannya', 'fitur', 'live', 'chat', 'invetasiuser', 'aplikasi', 'rekeningku', 'wilayahnegara']",halo admin hormat saran depan fitur live chat invetasiuser aplikasi rekening wilayahnegara,positif
qizha azahra,5,2020-12-30 10:50:20,Mantap,mantap,mantap,['mantap'],mantap,positif
nur latifah,5,2020-12-30 05:52:22,Aman dan nyaman,aman dan nyaman,aman nyaman,"['aman', 'nyaman']",aman nyaman,positif
Dino Bagio,5,2020-12-29 23:09:20,Apk nya bagus dan nyaman untuk di gunakan tapi sayangnya tidak ada coin Horizen nya.,apk nya bagus dan nyaman untuk di gunakan tapi sayangnya tidak ada coin horizen nya,apk nya bagus nyaman sayangnya coin horizen nya,"['apk', 'nya', 'bagus', 'nyaman', 'sayangnya', 'coin', 'horizen', 'nya']",apk nya bagus nyaman sayang coin horizen nya,positif
Nico Demus,5,2020-12-29 11:45:29,keren,keren,keren,['keren'],keren,positif
Ende Nurdin,5,2020-12-29 11:36:10,Ok,ok,ok,['ok'],ok,positif
Prisma Panji Pratama,1,2020-12-29 07:27:56,"Sudah 2 hari, saldo saya gak masuk2 Padahal sudah kepotong Chat cc, alesan antiran ke 20 Chat ke 2 , alesan antrian ke 32 Malah nambah, payah nih",sudah 2 hari saldo saya gak masuk2 padahal sudah kepotong chat cc alesan antiran ke 20 chat ke 2  alesan antrian ke 32 malah nambah payah nih,2 saldo gak masuk2 kepotong chat cc alesan antiran 20 chat 2 alesan antrian 32 nambah payah nih,"['2', 'saldo', 'gak', 'masuk2', 'kepotong', 'chat', 'cc', 'alesan', 'antiran', '20', 'chat', '2', 'alesan', 'antrian', '32', 'nambah', 'payah', 'nih']",2 saldo gak masuk2 potong chat cc alesan antiran 20 chat 2 alesan antri 32 nambah payah nih,negatif
Cakrawala Cakra,5,2020-12-29 05:46:27,Is the best 👍👍👍,is the best ,is the best,"['is', 'the', 'best']",is the best,positif
Sheri ledi,1,2020-12-28 20:51:30,Pending Order pas mau jual lama bangett.. bikin kesel eyy.. rugi lah kita kalau nggak cepat..,pending order pas mau jual lama bangett bikin kesel eyy rugi lah kita kalau nggak cepat,pending order pas jual bangett bikin kesel eyy rugi nggak cepat,"['pending', 'order', 'pas', 'jual', 'bangett', 'bikin', 'kesel', 'eyy', 'rugi', 'nggak', 'cepat']",pending order pas jual bangett bikin kesel eyy rugi nggak cepat,negatif
dharmawan mr,4,2020-12-28 09:49:09,knp akun aq belum di vetifikasi,knp akun aq belum di vetifikasi,knp akun aq vetifikasi,"['knp', 'akun', 'aq', 'vetifikasi']",knp akun aq vetifikasi,positif
21 film streaming_XXI,1,2020-12-27 16:01:30,"APLIKASI LELET !!! JANGAN KALIAN DOWNLOAD INI APK, BURIKKKK !!!!! UANG KITA BAKAL DI MAININ DI SINI DAN BIAYA WIDRAW SANGAT MAHALLLL !!!!!! ANJIIIING INI APLIKASI !!!!!",aplikasi lelet  jangan kalian download ini apk burikkkk  uang kita bakal di mainin di sini dan biaya widraw sangat mahallll  anjiiiing ini aplikasi ,aplikasi lelet download apk burikkkk uang mainin biaya widraw mahallll anjiiiing aplikasi,"['aplikasi', 'lelet', 'download', 'apk', 'burikkkk', 'uang', 'mainin', 'biaya', 'widraw', 'mahallll', 'anjiiiing', 'aplikasi']",aplikasi lelet download apk burikkkk uang mainin biaya widraw mahallll anjiiiing aplikasi,negatif
Wiwit Ricardo,1,2020-12-27 15:59:34,"INI APLIKASI PALING LAMBAT, RESPON PALING LELET, UDAH DEPOSIT TAPI MASUKNYA LAMA SEKALI !!!! ADMIN KERJAANNYA CUMA TIDUR SAMA MAKANIN UANG TRANSAKSI KAMI, MAU WITDRAW BIAYA SANGAT MAHAL !!! ADMINNYA TERLALU BANYAK ALASAN !!! INI APLIKASI SANGAT BURIKKK DAN TIDAK REKOMENDET !!!!!!!",ini aplikasi paling lambat respon paling lelet udah deposit tapi masuknya lama sekali  admin kerjaannya cuma tidur sama makanin uang transaksi kami mau witdraw biaya sangat mahal  adminnya terlalu banyak alasan  ini aplikasi sangat burikkk dan tidak rekomendet ,aplikasi lambat respon lelet udah deposit masuknya admin kerjaannya tidur makanin uang transaksi witdraw biaya mahal adminnya alasan aplikasi burikkk rekomendet,"['aplikasi', 'lambat', 'respon', 'lelet', 'udah', 'deposit', 'masuknya', 'admin', 'kerjaannya', 'tidur', 'makanin', 'uang', 'transaksi', 'witdraw', 'biaya', 'mahal', 'adminnya', 'alasan', 'aplikasi', 'burikkk', 'rekomendet']",aplikasi lambat respon lelet udah deposit masuk admin kerja tidur makanin uang transaksi witdraw biaya mahal adminnya alas aplikasi burikkk rekomendet,negatif
Erix Irham,5,2020-12-27 14:30:50,Good,good,good,['good'],good,positif
