userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM,Label SVM Average
Pengguna Google,5,2023-11-19 11:20:53,"Saya selalu melamar pekerjaan melalui jobstreet dan sangat bagus dan selalu pekerjaan yang bagus yg saya dapat, terima kasih y Jobstreet 🙏🥰",saya selalu melamar pekerjaan melalui jobstreet dan sangat bagus dan selalu pekerjaan yang bagus yg saya dapat terima kasih y jobstreet ,melamar pekerjaan jobstreet bagus pekerjaan bagus yg terima kasih y jobstreet,"['melamar', 'pekerjaan', 'jobstreet', 'bagus', 'pekerjaan', 'bagus', 'yg', 'terima', 'kasih', 'y', 'jobstreet']",lamar kerja jobstreet bagus kerja bagus yg terima kasih y jobstreet,positif,positif,positif,positif
Pengguna Google,1,2023-11-19 10:58:37,"Apps nya semenjak diperbarui jadi agak ribet jadi mantau agak susah, sama kalo mau lamar pada wilayab dengan cangkupan 2 wilayah tdk bsa hanya satu saja bisanya, tolong jd masukan ui/uxnya",apps nya semenjak diperbarui jadi agak ribet jadi mantau agak susah sama kalo mau lamar pada wilayab dengan cangkupan 2 wilayah tdk bsa hanya satu saja bisanya tolong jd masukan uiuxnya,apps nya semenjak diperbarui ribet mantau susah kalo lamar wilayab cangkupan 2 wilayah tdk bsa bisanya tolong jd masukan uiuxnya,"['apps', 'nya', 'semenjak', 'diperbarui', 'ribet', 'mantau', 'susah', 'kalo', 'lamar', 'wilayab', 'cangkupan', '2', 'wilayah', 'tdk', 'bsa', 'bisanya', 'tolong', 'jd', 'masukan', 'uiuxnya']",apps nya semenjak baru ribet mantau susah kalo lamar wilayab cangkup 2 wilayah tdk bsa bisa tolong jd masuk uiuxnya,negatif,negatif,negatif,negatif
Pengguna Google,4,2023-11-19 10:58:24,"Maaf saya turunkan bintang, saya suka sekali aplikasi ini namun sekarang setelah update ada tambahan spt tggl dilihat dll namun ada juga banyak fitur yang hilang, semoga dikembalikan lagi contohnya jumlah berapa kali dilihat, jumlah pelamar di versi web nya. Semoga Jobstreet perbaiki ini",maaf saya turunkan bintang saya suka sekali aplikasi ini namun sekarang setelah update ada tambahan spt tggl dilihat dll namun ada juga banyak fitur yang hilang semoga dikembalikan lagi contohnya jumlah berapa kali dilihat jumlah pelamar di versi web nya semoga jobstreet perbaiki ini,maaf turunkan bintang suka aplikasi update tambahan spt tggl dll fitur hilang semoga dikembalikan contohnya kali pelamar versi web nya semoga jobstreet perbaiki,"['maaf', 'turunkan', 'bintang', 'suka', 'aplikasi', 'update', 'tambahan', 'spt', 'tggl', 'dll', 'fitur', 'hilang', 'semoga', 'dikembalikan', 'contohnya', 'kali', 'pelamar', 'versi', 'web', 'nya', 'semoga', 'jobstreet', 'perbaiki']",maaf turun bintang suka aplikasi update tambah spt tggl dll fitur hilang moga kembali contoh kali lamar versi web nya moga jobstreet baik,positif,negatif,positif,negatif
Pengguna Google,5,2023-11-19 10:38:41,Very good,very good,very good,"['very', 'good']",very good,positif,positif,positif,positif
Pengguna Google,1,2023-11-19 10:09:15,tingkatkan lagi peluang diterima kerja.,tingkatkan lagi peluang diterima kerja,tingkatkan peluang diterima kerja,"['tingkatkan', 'peluang', 'diterima', 'kerja']",tingkat peluang terima kerja,negatif,positif,positif,positif
Pengguna Google,1,2023-11-19 09:57:34,"Setelah proses maintenance dan update apk, semua data awal yang sudah di isi hilang dan musti isi kembali dari awal.",setelah proses maintenance dan update apk semua data awal yang sudah di isi hilang dan musti isi kembali dari awal,proses maintenance update apk data isi hilang musti isi,"['proses', 'maintenance', 'update', 'apk', 'data', 'isi', 'hilang', 'musti', 'isi']",proses maintenance update apk data isi hilang musti isi,negatif,negatif,negatif,negatif
Pengguna Google,1,2023-11-19 09:27:40,baru aja update tapi mau login cuma muter2 doang,baru aja update tapi mau login cuma muter2 doang,aja update login muter2 doang,"['aja', 'update', 'login', 'muter2', 'doang']",aja update login muter2 doang,negatif,negatif,negatif,negatif
Pengguna Google,1,2023-11-19 07:53:20,Malah susah dan gk bisa login Masih ada bug,malah susah dan gk bisa login masih ada bug,susah gk login bug,"['susah', 'gk', 'login', 'bug']",susah gk login bug,negatif,negatif,negatif,negatif
Pengguna Google,4,2023-11-19 06:07:11,Sehabis di update kenapa jadi tidak bisa login? Untuk versi Web nya bisa login..,sehabis di update kenapa jadi tidak bisa login untuk versi web nya bisa login,sehabis update login versi web nya login,"['sehabis', 'update', 'login', 'versi', 'web', 'nya', 'login']",habis update login versi web nya login,positif,negatif,negatif,negatif
Pengguna Google,1,2023-11-19 05:32:39,Gaka da kejelasan,gaka da kejelasan,gaka da kejelasan,"['gaka', 'da', 'kejelasan']",gaka da jelas,negatif,negatif,negatif,negatif
Pengguna Google,1,2023-11-19 05:19:27,"Udah melamar banyak di aplikasi ini sih, namun kebanyakan nda ada kabar apa2 dri perusahaan, malahan tau2 statusnya lowongan kerja udah di tutup, dan tidak menerima kerja lagi.",udah melamar banyak di aplikasi ini sih namun kebanyakan nda ada kabar apa2 dri perusahaan malahan tau2 statusnya lowongan kerja udah di tutup dan tidak menerima kerja lagi,udah melamar aplikasi sih kebanyakan nda kabar apa2 dri perusahaan tau2 statusnya lowongan kerja udah tutup menerima kerja,"['udah', 'melamar', 'aplikasi', 'sih', 'kebanyakan', 'nda', 'kabar', 'apa2', 'dri', 'perusahaan', 'tau2', 'statusnya', 'lowongan', 'kerja', 'udah', 'tutup', 'menerima', 'kerja']",udah lamar aplikasi sih banyak nda kabar apa2 dri usaha tau2 status lowong kerja udah tutup terima kerja,negatif,negatif,negatif,negatif
Pengguna Google,2,2023-11-18 20:40:34,Masih banyak loker penipuan kok bisa masuk aplikasi,masih banyak loker penipuan kok bisa masuk aplikasi,loker penipuan masuk aplikasi,"['loker', 'penipuan', 'masuk', 'aplikasi']",loker tipu masuk aplikasi,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-18 20:30:02,aplikasi ya sangat membantu,aplikasi ya sangat membantu,aplikasi ya membantu,"['aplikasi', 'ya', 'membantu']",aplikasi ya bantu,positif,positif,positif,positif
Pengguna Google,1,2023-11-18 15:26:08,Aplikasi tidak dapat digunakan😭,aplikasi tidak dapat digunakan,aplikasi,['aplikasi'],aplikasi,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-18 14:28:23,Mudah untuk mencari lowongan pekerjaan melalui jobstreet,mudah untuk mencari lowongan pekerjaan melalui jobstreet,mudah mencari lowongan pekerjaan jobstreet,"['mudah', 'mencari', 'lowongan', 'pekerjaan', 'jobstreet']",mudah cari lowong kerja jobstreet,positif,positif,positif,positif
Pengguna Google,4,2023-11-18 13:55:46,Sangat bermanfaat,sangat bermanfaat,bermanfaat,['bermanfaat'],manfaat,positif,positif,positif,positif
Pengguna Google,1,2023-11-18 13:21:15,Udah lama Bug nga bisa dibuka (maaf ngasih bintang 1) sebenarnya bagus aplikasi jobstreet rekomen buat yang lagi cari kerja,udah lama bug nga bisa dibuka maaf ngasih bintang 1 sebenarnya bagus aplikasi jobstreet rekomen buat yang lagi cari kerja,udah bug nga dibuka maaf ngasih bintang 1 bagus aplikasi jobstreet rekomen cari kerja,"['udah', 'bug', 'nga', 'dibuka', 'maaf', 'ngasih', 'bintang', '1', 'bagus', 'aplikasi', 'jobstreet', 'rekomen', 'cari', 'kerja']",udah bug nga buka maaf ngasih bintang 1 bagus aplikasi jobstreet rekomen cari kerja,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-18 12:55:08,Sangat Membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,1,2023-11-18 12:04:59,"hampir 2 tahun menggunakan aplikasi ini,sudah puluhan loker yang di apply tapi status hanya diterima saja sampai loker sudah berakhir.Apa benar aplikasi menyampaikan CV kita pada pihak perusahaan? entahlah...tidak ada kejelasan didalamnya,yang pasti setiap apply selalu aja terulang begitu dan begitu lagi.Jadi mulai ragu dengan aplikasi ini",hampir 2 tahun menggunakan aplikasi inisudah puluhan loker yang di apply tapi status hanya diterima saja sampai loker sudah berakhirapa benar aplikasi menyampaikan cv kita pada pihak perusahaan entahlahtidak ada kejelasan didalamnyayang pasti setiap apply selalu aja terulang begitu dan begitu lagijadi mulai ragu dengan aplikasi ini,2 aplikasi inisudah puluhan loker apply status diterima loker berakhirapa aplikasi cv perusahaan entahlahtidak kejelasan didalamnyayang apply aja terulang lagijadi ragu aplikasi,"['2', 'aplikasi', 'inisudah', 'puluhan', 'loker', 'apply', 'status', 'diterima', 'loker', 'berakhirapa', 'aplikasi', 'cv', 'perusahaan', 'entahlahtidak', 'kejelasan', 'didalamnyayang', 'apply', 'aja', 'terulang', 'lagijadi', 'ragu', 'aplikasi']",2 aplikasi inisudah puluh loker apply status terima loker berakhirapa aplikasi cv usaha entahlahtidak jelas didalamnyayang apply aja ulang lagijadi ragu aplikasi,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-18 11:38:06,Sangat membantu dalam pemcari kerja dalam mencari pekerjaan.,sangat membantu dalam pemcari kerja dalam mencari pekerjaan,membantu pemcari kerja mencari pekerjaan,"['membantu', 'pemcari', 'kerja', 'mencari', 'pekerjaan']",bantu pemcari kerja cari kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-18 11:18:08,"Maaf mau tanya di aplikasi saya ada tulisan 18 november aplikasi ini tidak tersedia, bisa tolong di jelaskan maksudnya apa ya?",maaf mau tanya di aplikasi saya ada tulisan 18 november aplikasi ini tidak tersedia bisa tolong di jelaskan maksudnya apa ya,maaf aplikasi tulisan 18 november aplikasi tersedia tolong maksudnya ya,"['maaf', 'aplikasi', 'tulisan', '18', 'november', 'aplikasi', 'tersedia', 'tolong', 'maksudnya', 'ya']",maaf aplikasi tulis 18 november aplikasi sedia tolong maksud ya,positif,negatif,positif,negatif
Pengguna Google,5,2023-11-18 10:40:43,Nice,nice,nice,['nice'],nice,positif,positif,positif,positif
Pengguna Google,5,2023-11-18 10:13:57,"Aplikasi untuk mencari kerja yang sangat mudah, dengan applay lowongan saja, tidak harus melamar via email",aplikasi untuk mencari kerja yang sangat mudah dengan applay lowongan saja tidak harus melamar via email,aplikasi mencari kerja mudah applay lowongan melamar via email,"['aplikasi', 'mencari', 'kerja', 'mudah', 'applay', 'lowongan', 'melamar', 'via', 'email']",aplikasi cari kerja mudah applay lowong lamar via email,positif,positif,positif,positif
Pengguna Google,5,2023-11-18 09:55:52,goodjob,goodjob,goodjob,['goodjob'],goodjob,positif,positif,positif,negatif
Pengguna Google,5,2023-11-18 06:16:05,"lebih mudah dalam mencari lowongan pekerjaan, semoga bermanfaat dan berkah",lebih mudah dalam mencari lowongan pekerjaan semoga bermanfaat dan berkah,mudah mencari lowongan pekerjaan semoga bermanfaat berkah,"['mudah', 'mencari', 'lowongan', 'pekerjaan', 'semoga', 'bermanfaat', 'berkah']",mudah cari lowong kerja moga manfaat berkah,positif,positif,positif,positif
Pengguna Google,5,2023-11-18 05:54:17,Keren,keren,keren,['keren'],keren,positif,positif,positif,positif
Pengguna Google,1,2023-11-18 01:32:07,Untuk saat ini saya kasih 1 bintang dulu nanti kalau ada panggilan kerja baru saya tambah lagi bintangnya,untuk saat ini saya kasih 1 bintang dulu nanti kalau ada panggilan kerja baru saya tambah lagi bintangnya,kasih 1 bintang panggilan kerja bintangnya,"['kasih', '1', 'bintang', 'panggilan', 'kerja', 'bintangnya']",kasih 1 bintang panggil kerja bintang,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-17 20:49:30,Mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif,positif
Pengguna Google,2,2023-11-17 20:41:04,Susah menemukan yang kita cari,susah menemukan yang kita cari,susah menemukan cari,"['susah', 'menemukan', 'cari']",susah temu cari,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-17 20:40:51,"Jobstreet bagi saya sangat bagus, karena mempermudah para pencari pekerjaan 🌻",jobstreet bagi saya sangat bagus karena mempermudah para pencari pekerjaan ,jobstreet bagus mempermudah pencari pekerjaan,"['jobstreet', 'bagus', 'mempermudah', 'pencari', 'pekerjaan']",jobstreet bagus mudah cari kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 20:32:44,ok,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 19:18:40,Simple penggunaannya,simple penggunaannya,simple penggunaannya,"['simple', 'penggunaannya']",simple guna,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 18:16:45,Sangat membantu mencari pekerjaan.,sangat membantu mencari pekerjaan,membantu mencari pekerjaan,"['membantu', 'mencari', 'pekerjaan']",bantu cari kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 18:01:45,Bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif,positif
Pengguna Google,4,2023-11-17 16:24:51,Semoga berkas yg di kirim di terima dalam nama Tuhan Yesus Amin,semoga berkas yg di kirim di terima dalam nama tuhan yesus amin,semoga berkas yg kirim terima nama tuhan yesus amin,"['semoga', 'berkas', 'yg', 'kirim', 'terima', 'nama', 'tuhan', 'yesus', 'amin']",moga berkas yg kirim terima nama tuhan yesus amin,positif,positif,positif,positif
Pengguna Google,2,2023-11-17 14:11:37,Kenapa muncul kalimat Aplikasi tidak tersedia pada saat tanggal 18 november 2023,kenapa muncul kalimat aplikasi tidak tersedia pada saat tanggal 18 november 2023,muncul kalimat aplikasi tersedia tanggal 18 november 2023,"['muncul', 'kalimat', 'aplikasi', 'tersedia', 'tanggal', '18', 'november', '2023']",muncul kalimat aplikasi sedia tanggal 18 november 2023,negatif,negatif,negatif,positif
Pengguna Google,5,2023-11-17 13:51:24,Sangat membantu banyak loker terupdate setiap hari,sangat membantu banyak loker terupdate setiap hari,membantu loker terupdate,"['membantu', 'loker', 'terupdate']",bantu loker terupdate,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 11:28:11,Good aplikasi,good aplikasi,good aplikasi,"['good', 'aplikasi']",good aplikasi,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 11:21:10,Sangat menyenangkan,sangat menyenangkan,menyenangkan,['menyenangkan'],senang,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 10:59:51,"membantu dalam mencari pekerjaan, tinggal isi data",membantu dalam mencari pekerjaan tinggal isi data,membantu mencari pekerjaan tinggal isi data,"['membantu', 'mencari', 'pekerjaan', 'tinggal', 'isi', 'data']",bantu cari kerja tinggal isi data,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 09:54:56,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 09:04:27,Mudah mudahan ada rezekinya di sini,mudah mudahan ada rezekinya di sini,mudah mudahan rezekinya,"['mudah', 'mudahan', 'rezekinya']",mudah mudah rezeki,positif,positif,positif,positif
Pengguna Google,4,2023-11-17 07:39:08,"Bagus, interaktif, mudah, gak dibet, sangat membantu Nanti saya kasih full kalo diterima kerjanya",bagus interaktif mudah gak dibet sangat membantu nanti saya kasih full kalo diterima kerjanya,bagus interaktif mudah gak dibet membantu kasih full kalo diterima kerjanya,"['bagus', 'interaktif', 'mudah', 'gak', 'dibet', 'membantu', 'kasih', 'full', 'kalo', 'diterima', 'kerjanya']",bagus interaktif mudah gak bet bantu kasih full kalo terima kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 06:29:23,Mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif,positif
Pengguna Google,5,2023-11-17 02:53:32,Okee,okee,okee,['okee'],okee,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 23:20:09,"Bagus ,,semoga lebih ditingkatkan lagi",bagus semoga lebih ditingkatkan lagi,bagus semoga ditingkatkan,"['bagus', 'semoga', 'ditingkatkan']",bagus moga tingkat,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 22:52:43,Sangat mudah dipahami,sangat mudah dipahami,mudah dipahami,"['mudah', 'dipahami']",mudah paham,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 22:28:19,Yuk mulai cari kerja,yuk mulai cari kerja,yuk cari kerja,"['yuk', 'cari', 'kerja']",yuk cari kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 18:47:15,Bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 16:28:56,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 16:09:09,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 14:57:49,"Banyak lowongan yg menarik, semoga bisa di Terima kerja 💪",banyak lowongan yg menarik semoga bisa di terima kerja ,lowongan yg menarik semoga terima kerja,"['lowongan', 'yg', 'menarik', 'semoga', 'terima', 'kerja']",lowong yg tarik moga terima kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 14:47:37,"Melamar Pekerjaan menjadi menyenangkan, mudah, dan nyaman.",melamar pekerjaan menjadi menyenangkan mudah dan nyaman,melamar pekerjaan menyenangkan mudah nyaman,"['melamar', 'pekerjaan', 'menyenangkan', 'mudah', 'nyaman']",lamar kerja senang mudah nyaman,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 14:40:48,Good Application,good application,good application,"['good', 'application']",good application,positif,positif,positif,positif
Pengguna Google,4,2023-11-16 14:15:15,Aplikasi yang bagus buat mencari informasi tentang pekerjaan,aplikasi yang bagus buat mencari informasi tentang pekerjaan,aplikasi bagus mencari informasi pekerjaan,"['aplikasi', 'bagus', 'mencari', 'informasi', 'pekerjaan']",aplikasi bagus cari informasi kerja,positif,positif,positif,positif
Pengguna Google,4,2023-11-16 14:12:56,bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 13:17:55,Aplikasi ini yang sangat membantu dalam mencari kerja berbagai lowongan yang ada,aplikasi ini yang sangat membantu dalam mencari kerja berbagai lowongan yang ada,aplikasi membantu mencari kerja lowongan,"['aplikasi', 'membantu', 'mencari', 'kerja', 'lowongan']",aplikasi bantu cari kerja lowong,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 13:08:35,Good,good,good,['good'],good,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 12:53:48,Ok,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 12:49:55,kereen,kereen,kereen,['kereen'],kereen,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 11:50:36,Mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif,positif
Pengguna Google,1,2023-11-16 11:37:39,"lamaran yang udah kadaluarsa masih ada, jadi setiap mau ngecek/ngirim cv selalu ""lamaran sudah ditutup"", tapi masih ada dihome.",lamaran yang udah kadaluarsa masih ada jadi setiap mau ngecekngirim cv selalu lamaran sudah ditutup tapi masih ada dihome,lamaran udah kadaluarsa ngecekngirim cv lamaran ditutup dihome,"['lamaran', 'udah', 'kadaluarsa', 'ngecekngirim', 'cv', 'lamaran', 'ditutup', 'dihome']",lamar udah kadaluarsa ngecekngirim cv lamar tutup dihome,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-16 11:28:50,Sangat Membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 10:59:34,"Sangat membantu, dan sangat mudah",sangat membantu dan sangat mudah,membantu mudah,"['membantu', 'mudah']",bantu mudah,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 10:21:29,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,4,2023-11-16 09:44:48,Cukup membantu,cukup membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 09:38:08,Aplikasi yg bermanfaat,aplikasi yg bermanfaat,aplikasi yg bermanfaat,"['aplikasi', 'yg', 'bermanfaat']",aplikasi yg manfaat,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 08:50:45,Bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 07:58:39,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-16 06:26:37,"Bagus, dan seluruh profil perusahaan dijelaskan",bagus dan seluruh profil perusahaan dijelaskan,bagus profil perusahaan,"['bagus', 'profil', 'perusahaan']",bagus profil usaha,positif,negatif,positif,negatif
Pengguna Google,4,2023-11-16 06:05:03,Masih belum terbukti dapat panggilan,masih belum terbukti dapat panggilan,terbukti panggilan,"['terbukti', 'panggilan']",bukti panggil,positif,negatif,positif,negatif
Pengguna Google,5,2023-11-16 05:46:29,Tambah bagus dan sekarang semakin dipermudah naruh dokumenya,tambah bagus dan sekarang semakin dipermudah naruh dokumenya,bagus dipermudah naruh dokumenya,"['bagus', 'dipermudah', 'naruh', 'dokumenya']",bagus mudah naruh dokumenya,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 22:48:12,Goood job,goood job,goood job,"['goood', 'job']",goood job,positif,positif,positif,positif
Pengguna Google,2,2023-11-15 22:05:29,"Semenjak update terbaru auto sign out account dan tidak bisa login kembali, kalau coba via webnya bisa",semenjak update terbaru auto sign out account dan tidak bisa login kembali kalau coba via webnya bisa,semenjak update terbaru auto sign out account login coba via webnya,"['semenjak', 'update', 'terbaru', 'auto', 'sign', 'out', 'account', 'login', 'coba', 'via', 'webnya']",semenjak update baru auto sign out account login coba via webnya,negatif,negatif,negatif,negatif
Pengguna Google,4,2023-11-15 21:40:43,Apk oke,apk oke,apk oke,"['apk', 'oke']",apk oke,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 21:01:20,Ok,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,4,2023-11-15 19:29:35,Please add a search bar on application history.,please add a search bar on application history,please add a search bar on application history,"['please', 'add', 'a', 'search', 'bar', 'on', 'application', 'history']",please add a search bar on application history,positif,positif,positif,negatif
Pengguna Google,5,2023-11-15 18:54:11,Sangat bermanfaat,sangat bermanfaat,bermanfaat,['bermanfaat'],manfaat,positif,positif,positif,positif
Pengguna Google,4,2023-11-15 18:14:02,Sangat puas,sangat puas,puas,['puas'],puas,positif,positif,positif,positif
Pengguna Google,4,2023-11-15 17:43:03,"Aplikasi bagus ,tapi sayang banyak di gunakan orang2 pinter untuk nipu yang baru lulus kerja .jadi hati2 aja",aplikasi bagus tapi sayang banyak di gunakan orang2 pinter untuk nipu yang baru lulus kerja jadi hati2 aja,aplikasi bagus sayang orang2 pinter nipu lulus kerja hati2 aja,"['aplikasi', 'bagus', 'sayang', 'orang2', 'pinter', 'nipu', 'lulus', 'kerja', 'hati2', 'aja']",aplikasi bagus sayang orang2 pinter nipu lulus kerja hati2 aja,positif,positif,positif,negatif
Pengguna Google,4,2023-11-15 16:46:20,Muncul tulisan 18 nov aplikasi tidak tersedia. Apa jobstreet mau di tutup atau gimana yaa?,muncul tulisan 18 nov aplikasi tidak tersedia apa jobstreet mau di tutup atau gimana yaa,muncul tulisan 18 nov aplikasi tersedia jobstreet tutup gimana yaa,"['muncul', 'tulisan', '18', 'nov', 'aplikasi', 'tersedia', 'jobstreet', 'tutup', 'gimana', 'yaa']",muncul tulis 18 nov aplikasi sedia jobstreet tutup gimana yaa,positif,negatif,positif,negatif
Pengguna Google,5,2023-11-15 16:07:26,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 16:04:18,Good👍,good,good,['good'],good,positif,positif,positif,positif
Pengguna Google,1,2023-11-15 14:39:16,Banyak lowongan kerja fiktif,banyak lowongan kerja fiktif,lowongan kerja fiktif,"['lowongan', 'kerja', 'fiktif']",lowong kerja fiktif,negatif,negatif,negatif,negatif
Pengguna Google,5,2023-11-15 14:18:48,user experience nya bikin nyaman,user experience nya bikin nyaman,user experience nya bikin nyaman,"['user', 'experience', 'nya', 'bikin', 'nyaman']",user experience nya bikin nyaman,positif,negatif,positif,negatif
Pengguna Google,4,2023-11-15 13:06:02,Ok,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 12:59:14,bagus recommended,bagus recommended,bagus recommended,"['bagus', 'recommended']",bagus recommended,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 12:46:49,apk yang mudah buat mencari pekerjaan,apk yang mudah buat mencari pekerjaan,apk mudah mencari pekerjaan,"['apk', 'mudah', 'mencari', 'pekerjaan']",apk mudah cari kerja,positif,positif,positif,positif
Pengguna Google,2,2023-11-15 12:17:30,lebih dimaksimalkan,lebih dimaksimalkan,dimaksimalkan,['dimaksimalkan'],maksimal,negatif,negatif,negatif,positif
Pengguna Google,5,2023-11-15 12:14:44,"Memudahkan saya dalam mencari pekerjaan, terima kasih",memudahkan saya dalam mencari pekerjaan terima kasih,memudahkan mencari pekerjaan terima kasih,"['memudahkan', 'mencari', 'pekerjaan', 'terima', 'kasih']",mudah cari kerja terima kasih,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 12:05:22,Mudahh sekali,mudahh sekali,mudahh,['mudahh'],mudahh,positif,positif,positif,negatif
Pengguna Google,4,2023-11-15 12:01:06,oke,oke,oke,['oke'],oke,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 11:48:07,Luar biasa membantu...,luar biasa membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 11:40:18,Sukses selalu dgn cari loker dr jobStreet,sukses selalu dgn cari loker dr jobstreet,sukses dgn cari loker dr jobstreet,"['sukses', 'dgn', 'cari', 'loker', 'dr', 'jobstreet']",sukses dgn cari loker dr jobstreet,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 11:17:40,Cukup mudah untuk mencari pekerjaan,cukup mudah untuk mencari pekerjaan,mudah mencari pekerjaan,"['mudah', 'mencari', 'pekerjaan']",mudah cari kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 11:12:35,Terbaik membantu,terbaik membantu,terbaik membantu,"['terbaik', 'membantu']",baik bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 10:16:39,bantu cari kerja lulusan smk,bantu cari kerja lulusan smk,bantu cari kerja lulusan smk,"['bantu', 'cari', 'kerja', 'lulusan', 'smk']",bantu cari kerja lulus smk,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 10:00:20,Sangat membantu untuk mencari kerja,sangat membantu untuk mencari kerja,membantu mencari kerja,"['membantu', 'mencari', 'kerja']",bantu cari kerja,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 09:29:27,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,4,2023-11-15 08:16:20,sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif,positif
Pengguna Google,5,2023-11-15 04:26:19,Bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif,positif
Pengguna Google,5,2023-11-14 22:55:07,Good aplication,good aplication,good aplication,"['good', 'aplication']",good aplication,positif,positif,positif,positif
Pengguna Google,5,2023-11-14 22:40:42,Ok sangat membantu,ok sangat membantu,ok membantu,"['ok', 'membantu']",ok bantu,positif,positif,positif,positif
Pengguna Google,4,2023-11-14 22:03:36,Lumayan bagus menyediakan impormasi lokernya tapi ga pernah dipanggil apa yang salah yshhhy,lumayan bagus menyediakan impormasi lokernya tapi ga pernah dipanggil apa yang salah yshhhy,lumayan bagus menyediakan impormasi lokernya ga dipanggil salah yshhhy,"['lumayan', 'bagus', 'menyediakan', 'impormasi', 'lokernya', 'ga', 'dipanggil', 'salah', 'yshhhy']",lumayan bagus sedia impormasi lokernya ga panggil salah yshhhy,positif,positif,positif,negatif
Pengguna Google,5,2023-11-14 20:55:11,Ok,ok,ok,['ok'],ok,positif,positif,positif,positif
